"cohort_month","month_number","cohort_customers","retained_customers","retention_rate_pct"
"2023-04-01 00:00:00+05:30",5,193,2,1.04
"2023-04-01 00:00:00+05:30",6,193,2,1.04
"2023-04-01 00:00:00+05:30",7,193,1,0.52
"2023-04-01 00:00:00+05:30",8,193,3,1.55
"2023-04-01 00:00:00+05:30",9,193,3,1.55
"2023-04-01 00:00:00+05:30",10,193,3,1.55
"2023-04-01 00:00:00+05:30",11,193,4,2.07
"2023-04-01 00:00:00+05:30",12,193,6,3.11
"2023-04-01 00:00:00+05:30",13,193,6,3.11
"2023-04-01 00:00:00+05:30",14,193,7,3.63
"2023-04-01 00:00:00+05:30",15,193,3,1.55
"2023-04-01 00:00:00+05:30",16,193,7,3.63
"2023-04-01 00:00:00+05:30",17,193,5,2.59
"2023-04-01 00:00:00+05:30",18,193,9,4.66
"2023-04-01 00:00:00+05:30",19,193,1,0.52
"2023-04-01 00:00:00+05:30",20,193,9,4.66
"2023-04-01 00:00:00+05:30",21,193,11,5.70
"2023-04-01 00:00:00+05:30",22,193,5,2.59
"2023-04-01 00:00:00+05:30",23,193,1,0.52
"2023-04-01 00:00:00+05:30",24,193,4,2.07
"2023-04-01 00:00:00+05:30",25,193,6,3.11
"2023-04-01 00:00:00+05:30",26,193,4,2.07
"2023-04-01 00:00:00+05:30",27,193,8,4.15
"2023-04-01 00:00:00+05:30",28,193,6,3.11
"2023-04-01 00:00:00+05:30",29,193,6,3.11
"2023-05-01 00:00:00+05:30",0,192,192,100.00
"2023-05-01 00:00:00+05:30",1,192,2,1.04
"2023-05-01 00:00:00+05:30",2,192,3,1.56
"2023-05-01 00:00:00+05:30",3,192,7,3.65
"2023-05-01 00:00:00+05:30",4,192,4,2.08
"2023-05-01 00:00:00+05:30",5,192,1,0.52
"2023-05-01 00:00:00+05:30",6,192,3,1.56
"2023-05-01 00:00:00+05:30",7,192,7,3.65
"2023-05-01 00:00:00+05:30",8,192,4,2.08
"2023-05-01 00:00:00+05:30",9,192,2,1.04
"2023-05-01 00:00:00+05:30",10,192,2,1.04
"2023-05-01 00:00:00+05:30",11,192,4,2.08
"2023-05-01 00:00:00+05:30",12,192,1,0.52
"2023-05-01 00:00:00+05:30",13,192,3,1.56
"2023-05-01 00:00:00+05:30",14,192,6,3.13
"2023-05-01 00:00:00+05:30",15,192,10,5.21
"2023-05-01 00:00:00+05:30",16,192,2,1.04
"2023-05-01 00:00:00+05:30",17,192,3,1.56
"2023-05-01 00:00:00+05:30",18,192,2,1.04
"2023-05-01 00:00:00+05:30",19,192,12,6.25
"2023-05-01 00:00:00+05:30",20,192,8,4.17
"2023-05-01 00:00:00+05:30",21,192,6,3.13
"2023-05-01 00:00:00+05:30",22,192,3,1.56
"2023-05-01 00:00:00+05:30",23,192,8,4.17
"2023-05-01 00:00:00+05:30",24,192,4,2.08
"2023-05-01 00:00:00+05:30",25,192,4,2.08
"2023-05-01 00:00:00+05:30",26,192,5,2.60
"2023-05-01 00:00:00+05:30",27,192,3,1.56
"2023-05-01 00:00:00+05:30",28,192,5,2.60
"2023-05-01 00:00:00+05:30",29,192,10,5.21
"2023-06-01 00:00:00+05:30",0,183,183,100.00
"2023-06-01 00:00:00+05:30",1,183,3,1.64
"2023-06-01 00:00:00+05:30",2,183,5,2.73
"2023-06-01 00:00:00+05:30",3,183,4,2.19
"2023-06-01 00:00:00+05:30",4,183,5,2.73
"2023-06-01 00:00:00+05:30",5,183,4,2.19
"2023-06-01 00:00:00+05:30",6,183,5,2.73
"2023-06-01 00:00:00+05:30",7,183,5,2.73
"2023-06-01 00:00:00+05:30",8,183,2,1.09
"2023-06-01 00:00:00+05:30",9,183,5,2.73
"2023-06-01 00:00:00+05:30",10,183,9,4.92
"2023-06-01 00:00:00+05:30",11,183,4,2.19
"2023-06-01 00:00:00+05:30",12,183,9,4.92
"2023-06-01 00:00:00+05:30",13,183,6,3.28
"2023-06-01 00:00:00+05:30",14,183,7,3.83
"2023-06-01 00:00:00+05:30",15,183,6,3.28
"2023-06-01 00:00:00+05:30",16,183,8,4.37
"2023-06-01 00:00:00+05:30",17,183,4,2.19
"2023-06-01 00:00:00+05:30",18,183,5,2.73
"2023-06-01 00:00:00+05:30",19,183,12,6.56
"2023-06-01 00:00:00+05:30",20,183,1,0.55
"2023-06-01 00:00:00+05:30",21,183,4,2.19
"2023-06-01 00:00:00+05:30",22,183,7,3.83
"2023-06-01 00:00:00+05:30",23,183,4,2.19
"2023-06-01 00:00:00+05:30",24,183,1,0.55
"2023-06-01 00:00:00+05:30",25,183,2,1.09
"2023-06-01 00:00:00+05:30",26,183,8,4.37
"2023-06-01 00:00:00+05:30",27,183,5,2.73
"2023-06-01 00:00:00+05:30",28,183,2,1.09
"2023-07-01 00:00:00+05:30",0,194,194,100.00
"2023-07-01 00:00:00+05:30",1,194,2,1.03
"2023-07-01 00:00:00+05:30",2,194,5,2.58
"2023-07-01 00:00:00+05:30",3,194,2,1.03
"2023-07-01 00:00:00+05:30",4,194,4,2.06
"2023-07-01 00:00:00+05:30",5,194,7,3.61
"2023-07-01 00:00:00+05:30",6,194,6,3.09
"2023-07-01 00:00:00+05:30",7,194,5,2.58
"2023-07-01 00:00:00+05:30",8,194,3,1.55
"2023-07-01 00:00:00+05:30",9,194,5,2.58
"2023-07-01 00:00:00+05:30",10,194,6,3.09
"2023-07-01 00:00:00+05:30",11,194,7,3.61
"2023-07-01 00:00:00+05:30",12,194,8,4.12
"2023-07-01 00:00:00+05:30",13,194,6,3.09
"2023-07-01 00:00:00+05:30",14,194,3,1.55
"2023-07-01 00:00:00+05:30",15,194,6,3.09
"2023-07-01 00:00:00+05:30",16,194,3,1.55
"2023-07-01 00:00:00+05:30",17,194,6,3.09
"2023-07-01 00:00:00+05:30",18,194,8,4.12
"2023-07-01 00:00:00+05:30",19,194,3,1.55
"2023-07-01 00:00:00+05:30",20,194,7,3.61
"2023-07-01 00:00:00+05:30",21,194,6,3.09
"2023-07-01 00:00:00+05:30",22,194,3,1.55
"2023-07-01 00:00:00+05:30",23,194,5,2.58
"2023-07-01 00:00:00+05:30",24,194,3,1.55
"2023-07-01 00:00:00+05:30",25,194,5,2.58
"2023-07-01 00:00:00+05:30",26,194,2,1.03
"2023-07-01 00:00:00+05:30",27,194,2,1.03
"2023-08-01 00:00:00+05:30",0,172,172,100.00
"2023-08-01 00:00:00+05:30",1,172,3,1.74
"2023-08-01 00:00:00+05:30",2,172,7,4.07
"2023-08-01 00:00:00+05:30",3,172,5,2.91
"2023-08-01 00:00:00+05:30",4,172,6,3.49
"2023-08-01 00:00:00+05:30",5,172,3,1.74
"2023-08-01 00:00:00+05:30",6,172,5,2.91
"2023-08-01 00:00:00+05:30",7,172,3,1.74
"2023-08-01 00:00:00+05:30",8,172,3,1.74
"2023-08-01 00:00:00+05:30",9,172,3,1.74
"2023-08-01 00:00:00+05:30",10,172,2,1.16
"2023-08-01 00:00:00+05:30",11,172,5,2.91
"2023-08-01 00:00:00+05:30",12,172,7,4.07
"2023-08-01 00:00:00+05:30",13,172,4,2.33
"2023-08-01 00:00:00+05:30",14,172,4,2.33
"2023-08-01 00:00:00+05:30",15,172,9,5.23
"2023-08-01 00:00:00+05:30",16,172,2,1.16
"2023-08-01 00:00:00+05:30",17,172,1,0.58
"2023-08-01 00:00:00+05:30",18,172,6,3.49
"2023-08-01 00:00:00+05:30",19,172,3,1.74
"2023-08-01 00:00:00+05:30",20,172,4,2.33
"2023-08-01 00:00:00+05:30",21,172,3,1.74
"2023-08-01 00:00:00+05:30",22,172,2,1.16
"2023-08-01 00:00:00+05:30",23,172,8,4.65
"2023-08-01 00:00:00+05:30",24,172,4,2.33
"2023-08-01 00:00:00+05:30",25,172,6,3.49
"2023-08-01 00:00:00+05:30",26,172,3,1.74
"2023-09-01 00:00:00+05:30",0,159,159,100.00
"2023-09-01 00:00:00+05:30",1,159,4,2.52
"2023-09-01 00:00:00+05:30",2,159,7,4.40
"2023-09-01 00:00:00+05:30",3,159,9,5.66
"2023-09-01 00:00:00+05:30",4,159,6,3.77
"2023-09-01 00:00:00+05:30",5,159,5,3.14
"2023-09-01 00:00:00+05:30",6,159,5,3.14
"2023-09-01 00:00:00+05:30",7,159,1,0.63
"2023-09-01 00:00:00+05:30",8,159,6,3.77
"2023-09-01 00:00:00+05:30",9,159,3,1.89
"2023-09-01 00:00:00+05:30",10,159,3,1.89
"2023-09-01 00:00:00+05:30",11,159,3,1.89
"2023-09-01 00:00:00+05:30",12,159,1,0.63
"2023-09-01 00:00:00+05:30",13,159,5,3.14
"2023-09-01 00:00:00+05:30",14,159,4,2.52
"2023-09-01 00:00:00+05:30",15,159,5,3.14
"2023-09-01 00:00:00+05:30",16,159,1,0.63
"2023-09-01 00:00:00+05:30",17,159,3,1.89
"2023-09-01 00:00:00+05:30",18,159,5,3.14
"2023-09-01 00:00:00+05:30",19,159,1,0.63
"2023-09-01 00:00:00+05:30",20,159,4,2.52
"2023-09-01 00:00:00+05:30",21,159,3,1.89
"2023-09-01 00:00:00+05:30",22,159,1,0.63
"2023-09-01 00:00:00+05:30",23,159,3,1.89
"2023-09-01 00:00:00+05:30",24,159,3,1.89
"2023-09-01 00:00:00+05:30",25,159,5,3.14
"2023-10-01 00:00:00+05:30",0,176,176,100.00
"2023-10-01 00:00:00+05:30",1,176,2,1.14
"2023-10-01 00:00:00+05:30",2,176,4,2.27
"2023-10-01 00:00:00+05:30",3,176,3,1.70
"2023-10-01 00:00:00+05:30",4,176,3,1.70
"2023-10-01 00:00:00+05:30",5,176,4,2.27
"2023-10-01 00:00:00+05:30",6,176,8,4.55
"2023-10-01 00:00:00+05:30",7,176,7,3.98
"2023-10-01 00:00:00+05:30",8,176,3,1.70
"2023-10-01 00:00:00+05:30",9,176,4,2.27
"2023-10-01 00:00:00+05:30",10,176,2,1.14
"2023-10-01 00:00:00+05:30",11,176,4,2.27
"2023-10-01 00:00:00+05:30",12,176,4,2.27
"2023-10-01 00:00:00+05:30",13,176,3,1.70
"2023-10-01 00:00:00+05:30",14,176,7,3.98
"2023-10-01 00:00:00+05:30",15,176,3,1.70
"2023-10-01 00:00:00+05:30",16,176,1,0.57
"2023-10-01 00:00:00+05:30",17,176,2,1.14
"2023-10-01 00:00:00+05:30",18,176,1,0.57
"2023-10-01 00:00:00+05:30",19,176,3,1.70
"2023-10-01 00:00:00+05:30",20,176,5,2.84
"2023-10-01 00:00:00+05:30",21,176,7,3.98
"2023-10-01 00:00:00+05:30",22,176,6,3.41
"2023-10-01 00:00:00+05:30",23,176,4,2.27
"2023-10-01 00:00:00+05:30",24,176,2,1.14
"2023-11-01 00:00:00+05:30",0,136,136,100.00
"2023-11-01 00:00:00+05:30",1,136,4,2.94
"2023-11-01 00:00:00+05:30",2,136,3,2.21
"2023-11-01 00:00:00+05:30",3,136,3,2.21
"2023-11-01 00:00:00+05:30",4,136,4,2.94
"2023-11-01 00:00:00+05:30",5,136,2,1.47
"2023-11-01 00:00:00+05:30",6,136,2,1.47
"2023-11-01 00:00:00+05:30",7,136,4,2.94
"2023-11-01 00:00:00+05:30",8,136,3,2.21
"2023-11-01 00:00:00+05:30",9,136,3,2.21
"2023-11-01 00:00:00+05:30",10,136,7,5.15
"2023-11-01 00:00:00+05:30",11,136,4,2.94
"2023-11-01 00:00:00+05:30",12,136,2,1.47
"2023-11-01 00:00:00+05:30",13,136,1,0.74
"2023-11-01 00:00:00+05:30",14,136,2,1.47
"2023-11-01 00:00:00+05:30",15,136,3,2.21
"2023-11-01 00:00:00+05:30",16,136,2,1.47
"2023-11-01 00:00:00+05:30",17,136,2,1.47
"2023-11-01 00:00:00+05:30",19,136,5,3.68
"2023-11-01 00:00:00+05:30",20,136,5,3.68
"2023-11-01 00:00:00+05:30",21,136,3,2.21
"2023-11-01 00:00:00+05:30",22,136,3,2.21
"2023-11-01 00:00:00+05:30",23,136,1,0.74
"2023-12-01 00:00:00+05:30",0,170,170,100.00
"2023-12-01 00:00:00+05:30",1,170,4,2.35
"2023-12-01 00:00:00+05:30",2,170,5,2.94
"2023-12-01 00:00:00+05:30",4,170,6,3.53
"2023-12-01 00:00:00+05:30",5,170,4,2.35
"2023-12-01 00:00:00+05:30",6,170,3,1.76
"2023-12-01 00:00:00+05:30",7,170,3,1.76
"2023-12-01 00:00:00+05:30",8,170,1,0.59
"2023-12-01 00:00:00+05:30",9,170,3,1.76
"2023-12-01 00:00:00+05:30",10,170,2,1.18
"2023-12-01 00:00:00+05:30",11,170,5,2.94
"2023-12-01 00:00:00+05:30",12,170,5,2.94
"2023-12-01 00:00:00+05:30",13,170,4,2.35
"2023-12-01 00:00:00+05:30",14,170,5,2.94
"2023-12-01 00:00:00+05:30",15,170,5,2.94
"2023-12-01 00:00:00+05:30",16,170,4,2.35
"2023-12-01 00:00:00+05:30",17,170,6,3.53
"2023-12-01 00:00:00+05:30",18,170,6,3.53
"2023-12-01 00:00:00+05:30",19,170,2,1.18
"2023-12-01 00:00:00+05:30",20,170,4,2.35
"2023-12-01 00:00:00+05:30",21,170,4,2.35
"2023-12-01 00:00:00+05:30",22,170,5,2.94
"2024-01-01 00:00:00+05:30",0,150,150,100.00
"2024-01-01 00:00:00+05:30",1,150,2,1.33
"2024-01-01 00:00:00+05:30",2,150,3,2.00
"2024-01-01 00:00:00+05:30",3,150,3,2.00
"2024-01-01 00:00:00+05:30",4,150,5,3.33
"2024-01-01 00:00:00+05:30",5,150,4,2.67
"2024-01-01 00:00:00+05:30",6,150,11,7.33
"2024-01-01 00:00:00+05:30",7,150,4,2.67
"2024-01-01 00:00:00+05:30",8,150,3,2.00
"2024-01-01 00:00:00+05:30",9,150,3,2.00
"2024-01-01 00:00:00+05:30",10,150,1,0.67
"2024-01-01 00:00:00+05:30",11,150,6,4.00
"2024-01-01 00:00:00+05:30",12,150,4,2.67
"2024-01-01 00:00:00+05:30",13,150,4,2.67
"2024-01-01 00:00:00+05:30",14,150,2,1.33
"2024-01-01 00:00:00+05:30",15,150,3,2.00
"2024-01-01 00:00:00+05:30",16,150,2,1.33
"2024-01-01 00:00:00+05:30",17,150,7,4.67
"2024-01-01 00:00:00+05:30",18,150,5,3.33
"2024-01-01 00:00:00+05:30",19,150,4,2.67
"2024-01-01 00:00:00+05:30",20,150,3,2.00
"2024-01-01 00:00:00+05:30",21,150,5,3.33
"2024-02-01 00:00:00+05:30",0,126,126,100.00
"2024-02-01 00:00:00+05:30",1,126,3,2.38
"2024-02-01 00:00:00+05:30",2,126,4,3.17
"2024-02-01 00:00:00+05:30",3,126,4,3.17
"2024-02-01 00:00:00+05:30",4,126,3,2.38
"2024-02-01 00:00:00+05:30",5,126,3,2.38
"2024-02-01 00:00:00+05:30",6,126,10,7.94
"2024-02-01 00:00:00+05:30",7,126,5,3.97
"2024-02-01 00:00:00+05:30",8,126,4,3.17
"2024-02-01 00:00:00+05:30",9,126,3,2.38
"2024-02-01 00:00:00+05:30",10,126,4,3.17
"2024-02-01 00:00:00+05:30",11,126,1,0.79
"2024-02-01 00:00:00+05:30",12,126,1,0.79
"2024-02-01 00:00:00+05:30",13,126,3,2.38
"2024-02-01 00:00:00+05:30",14,126,3,2.38
"2024-02-01 00:00:00+05:30",15,126,5,3.97
"2024-02-01 00:00:00+05:30",16,126,3,2.38
"2024-02-01 00:00:00+05:30",17,126,5,3.97
"2024-02-01 00:00:00+05:30",18,126,4,3.17
"2024-02-01 00:00:00+05:30",19,126,2,1.59
"2024-02-01 00:00:00+05:30",20,126,3,2.38
"2024-03-01 00:00:00+05:30",0,143,143,100.00
"2024-03-01 00:00:00+05:30",1,143,3,2.10
"2024-03-01 00:00:00+05:30",2,143,7,4.90
"2024-03-01 00:00:00+05:30",3,143,3,2.10
"2024-03-01 00:00:00+05:30",4,143,1,0.70
"2024-03-01 00:00:00+05:30",5,143,2,1.40
"2024-03-01 00:00:00+05:30",6,143,1,0.70
"2024-03-01 00:00:00+05:30",7,143,3,2.10
"2024-03-01 00:00:00+05:30",8,143,6,4.20
"2024-03-01 00:00:00+05:30",9,143,4,2.80
"2024-03-01 00:00:00+05:30",10,143,2,1.40
"2024-03-01 00:00:00+05:30",11,143,1,0.70
"2024-03-01 00:00:00+05:30",12,143,6,4.20
"2024-03-01 00:00:00+05:30",13,143,6,4.20
"2024-03-01 00:00:00+05:30",14,143,2,1.40
"2024-03-01 00:00:00+05:30",15,143,3,2.10
"2024-03-01 00:00:00+05:30",16,143,3,2.10
"2024-03-01 00:00:00+05:30",17,143,4,2.80
"2024-03-01 00:00:00+05:30",18,143,1,0.70
"2024-03-01 00:00:00+05:30",19,143,2,1.40
"2024-04-01 00:00:00+05:30",0,117,117,100.00
"2024-04-01 00:00:00+05:30",1,117,5,4.27
"2024-04-01 00:00:00+05:30",2,117,2,1.71
"2024-04-01 00:00:00+05:30",3,117,1,0.85
"2024-04-01 00:00:00+05:30",4,117,6,5.13
"2024-04-01 00:00:00+05:30",5,117,1,0.85
"2024-04-01 00:00:00+05:30",7,117,5,4.27
"2024-04-01 00:00:00+05:30",8,117,1,0.85
"2024-04-01 00:00:00+05:30",9,117,1,0.85
"2024-04-01 00:00:00+05:30",10,117,2,1.71
"2024-04-01 00:00:00+05:30",11,117,1,0.85
"2024-04-01 00:00:00+05:30",12,117,6,5.13
"2024-04-01 00:00:00+05:30",13,117,4,3.42
"2024-04-01 00:00:00+05:30",14,117,5,4.27
"2024-04-01 00:00:00+05:30",15,117,2,1.71
"2024-04-01 00:00:00+05:30",16,117,3,2.56
"2024-04-01 00:00:00+05:30",17,117,6,5.13
"2024-04-01 00:00:00+05:30",18,117,7,5.98
"2024-05-01 00:00:00+05:30",0,128,128,100.00
"2024-05-01 00:00:00+05:30",1,128,3,2.34
"2024-05-01 00:00:00+05:30",2,128,1,0.78
"2024-05-01 00:00:00+05:30",3,128,5,3.91
"2024-05-01 00:00:00+05:30",4,128,4,3.13
"2024-05-01 00:00:00+05:30",5,128,3,2.34
"2024-05-01 00:00:00+05:30",6,128,4,3.13
"2024-05-01 00:00:00+05:30",7,128,7,5.47
"2024-05-01 00:00:00+05:30",8,128,2,1.56
"2024-05-01 00:00:00+05:30",9,128,1,0.78
"2024-05-01 00:00:00+05:30",10,128,6,4.69
"2024-05-01 00:00:00+05:30",12,128,2,1.56
"2024-05-01 00:00:00+05:30",13,128,5,3.91
"2024-05-01 00:00:00+05:30",14,128,4,3.13
"2024-05-01 00:00:00+05:30",15,128,4,3.13
"2024-05-01 00:00:00+05:30",16,128,1,0.78
"2024-05-01 00:00:00+05:30",17,128,3,2.34
"2024-06-01 00:00:00+05:30",0,112,112,100.00
"2024-06-01 00:00:00+05:30",1,112,4,3.57
"2024-06-01 00:00:00+05:30",2,112,4,3.57
"2024-06-01 00:00:00+05:30",3,112,1,0.89
"2024-06-01 00:00:00+05:30",4,112,1,0.89
"2024-06-01 00:00:00+05:30",5,112,4,3.57
"2024-06-01 00:00:00+05:30",6,112,2,1.79
"2024-06-01 00:00:00+05:30",7,112,3,2.68
"2024-06-01 00:00:00+05:30",8,112,5,4.46
"2024-06-01 00:00:00+05:30",9,112,6,5.36
"2024-06-01 00:00:00+05:30",10,112,3,2.68
"2024-06-01 00:00:00+05:30",11,112,1,0.89
"2024-06-01 00:00:00+05:30",12,112,2,1.79
"2024-06-01 00:00:00+05:30",13,112,2,1.79
"2024-06-01 00:00:00+05:30",14,112,6,5.36
"2024-06-01 00:00:00+05:30",15,112,6,5.36
"2024-06-01 00:00:00+05:30",16,112,5,4.46
"2024-07-01 00:00:00+05:30",0,138,138,100.00
"2024-07-01 00:00:00+05:30",1,138,5,3.62
"2024-07-01 00:00:00+05:30",2,138,3,2.17
"2024-07-01 00:00:00+05:30",3,138,4,2.90
"2024-07-01 00:00:00+05:30",4,138,7,5.07
"2024-07-01 00:00:00+05:30",5,138,3,2.17
"2024-07-01 00:00:00+05:30",6,138,4,2.90
"2024-07-01 00:00:00+05:30",7,138,5,3.62
"2024-07-01 00:00:00+05:30",8,138,1,0.72
"2024-07-01 00:00:00+05:30",9,138,7,5.07
"2024-07-01 00:00:00+05:30",10,138,3,2.17
"2024-07-01 00:00:00+05:30",11,138,3,2.17
"2024-07-01 00:00:00+05:30",12,138,3,2.17
"2024-07-01 00:00:00+05:30",13,138,3,2.17
"2024-07-01 00:00:00+05:30",14,138,4,2.90
"2024-07-01 00:00:00+05:30",15,138,1,0.72
"2024-08-01 00:00:00+05:30",0,121,121,100.00
"2024-08-01 00:00:00+05:30",2,121,4,3.31
"2024-08-01 00:00:00+05:30",3,121,3,2.48
"2024-08-01 00:00:00+05:30",4,121,3,2.48
"2024-08-01 00:00:00+05:30",5,121,1,0.83
"2024-08-01 00:00:00+05:30",7,121,3,2.48
"2024-08-01 00:00:00+05:30",8,121,2,1.65
"2024-08-01 00:00:00+05:30",9,121,3,2.48
"2024-08-01 00:00:00+05:30",10,121,5,4.13
"2024-08-01 00:00:00+05:30",11,121,1,0.83
"2024-08-01 00:00:00+05:30",12,121,1,0.83
"2024-08-01 00:00:00+05:30",13,121,4,3.31
"2024-08-01 00:00:00+05:30",14,121,2,1.65
"2024-09-01 00:00:00+05:30",0,110,110,100.00
"2024-09-01 00:00:00+05:30",1,110,2,1.82
"2024-09-01 00:00:00+05:30",2,110,1,0.91
"2024-09-01 00:00:00+05:30",3,110,3,2.73
"2024-09-01 00:00:00+05:30",4,110,2,1.82
"2024-09-01 00:00:00+05:30",5,110,2,1.82
"2024-09-01 00:00:00+05:30",6,110,1,0.91
"2024-09-01 00:00:00+05:30",7,110,2,1.82
"2024-09-01 00:00:00+05:30",8,110,3,2.73
"2024-09-01 00:00:00+05:30",9,110,2,1.82
"2024-09-01 00:00:00+05:30",10,110,2,1.82
"2024-09-01 00:00:00+05:30",11,110,2,1.82
"2024-09-01 00:00:00+05:30",12,110,4,3.64
"2024-09-01 00:00:00+05:30",13,110,1,0.91
"2024-10-01 00:00:00+05:30",0,140,140,100.00
"2024-10-01 00:00:00+05:30",1,140,7,5.00
"2024-10-01 00:00:00+05:30",2,140,4,2.86
"2024-10-01 00:00:00+05:30",3,140,4,2.86
"2024-10-01 00:00:00+05:30",4,140,5,3.57
"2024-10-01 00:00:00+05:30",5,140,4,2.86
"2024-10-01 00:00:00+05:30",6,140,3,2.14
"2024-10-01 00:00:00+05:30",7,140,5,3.57
"2024-10-01 00:00:00+05:30",8,140,2,1.43
"2024-10-01 00:00:00+05:30",9,140,5,3.57
"2024-10-01 00:00:00+05:30",10,140,4,2.86
"2024-10-01 00:00:00+05:30",11,140,4,2.86
"2024-10-01 00:00:00+05:30",12,140,3,2.14
"2024-11-01 00:00:00+05:30",0,121,121,100.00
"2024-11-01 00:00:00+05:30",1,121,3,2.48
"2024-11-01 00:00:00+05:30",2,121,1,0.83
"2024-11-01 00:00:00+05:30",3,121,4,3.31
"2024-11-01 00:00:00+05:30",4,121,3,2.48
"2024-11-01 00:00:00+05:30",5,121,3,2.48
"2024-11-01 00:00:00+05:30",6,121,3,2.48
"2024-11-01 00:00:00+05:30",8,121,3,2.48
"2024-11-01 00:00:00+05:30",9,121,3,2.48
"2024-11-01 00:00:00+05:30",10,121,1,0.83
"2024-11-01 00:00:00+05:30",11,121,4,3.31
"2024-12-01 00:00:00+05:30",0,125,125,100.00
"2024-12-01 00:00:00+05:30",1,125,2,1.60
"2024-12-01 00:00:00+05:30",2,125,5,4.00
"2024-12-01 00:00:00+05:30",3,125,4,3.20
"2024-12-01 00:00:00+05:30",4,125,1,0.80
"2024-12-01 00:00:00+05:30",5,125,2,1.60
"2024-12-01 00:00:00+05:30",6,125,1,0.80
"2024-12-01 00:00:00+05:30",7,125,2,1.60
"2024-12-01 00:00:00+05:30",8,125,3,2.40
"2024-12-01 00:00:00+05:30",9,125,3,2.40
"2024-12-01 00:00:00+05:30",10,125,3,2.40
"2025-01-01 00:00:00+05:30",0,106,106,100.00
"2025-01-01 00:00:00+05:30",1,106,6,5.66
"2025-01-01 00:00:00+05:30",2,106,3,2.83
"2025-01-01 00:00:00+05:30",3,106,4,3.77
"2025-01-01 00:00:00+05:30",4,106,5,4.72
"2025-01-01 00:00:00+05:30",5,106,2,1.89
"2025-01-01 00:00:00+05:30",7,106,3,2.83
"2025-01-01 00:00:00+05:30",8,106,1,0.94
"2025-01-01 00:00:00+05:30",9,106,2,1.89
"2025-02-01 00:00:00+05:30",0,88,88,100.00
"2025-02-01 00:00:00+05:30",1,88,2,2.27
"2025-02-01 00:00:00+05:30",2,88,5,5.68
"2025-02-01 00:00:00+05:30",4,88,7,7.95
"2025-02-01 00:00:00+05:30",5,88,3,3.41
"2025-02-01 00:00:00+05:30",6,88,4,4.55
"2025-02-01 00:00:00+05:30",7,88,5,5.68
"2025-02-01 00:00:00+05:30",8,88,3,3.41
"2025-03-01 00:00:00+05:30",0,115,115,100.00
"2025-03-01 00:00:00+05:30",2,115,1,0.87
"2025-03-01 00:00:00+05:30",3,115,3,2.61
"2025-03-01 00:00:00+05:30",4,115,1,0.87
"2025-03-01 00:00:00+05:30",5,115,3,2.61
"2025-03-01 00:00:00+05:30",6,115,3,2.61
"2025-03-01 00:00:00+05:30",7,115,3,2.61
"2025-04-01 00:00:00+05:30",0,107,107,100.00
"2025-04-01 00:00:00+05:30",1,107,3,2.80
"2025-04-01 00:00:00+05:30",2,107,2,1.87
"2025-04-01 00:00:00+05:30",3,107,1,0.93
"2025-04-01 00:00:00+05:30",4,107,6,5.61
"2025-04-01 00:00:00+05:30",5,107,3,2.80
"2025-05-01 00:00:00+05:30",0,101,101,100.00
"2025-05-01 00:00:00+05:30",1,101,2,1.98
"2025-05-01 00:00:00+05:30",3,101,6,5.94
"2025-05-01 00:00:00+05:30",4,101,4,3.96
"2025-05-01 00:00:00+05:30",5,101,2,1.98
"2025-06-01 00:00:00+05:30",0,95,95,100.00
"2025-06-01 00:00:00+05:30",1,95,1,1.05
"2025-06-01 00:00:00+05:30",2,95,2,2.11
"2025-06-01 00:00:00+05:30",3,95,5,5.26
"2025-06-01 00:00:00+05:30",4,95,1,1.05
"2025-07-01 00:00:00+05:30",0,104,104,100.00
"2025-07-01 00:00:00+05:30",1,104,2,1.92
"2025-07-01 00:00:00+05:30",2,104,1,0.96
"2025-07-01 00:00:00+05:30",3,104,2,1.92
"2025-08-01 00:00:00+05:30",0,96,96,100.00
"2025-08-01 00:00:00+05:30",1,96,2,2.08
"2025-08-01 00:00:00+05:30",2,96,3,3.13
"2025-09-01 00:00:00+05:30",0,95,95,100.00
"2025-09-01 00:00:00+05:30",1,95,4,4.21
"2025-10-01 00:00:00+05:30",0,101,101,100.00
