"customer_id","last_order_date","days_since_last_order","total_orders","total_spent","customer_status"
711,"2021-05-27",1618,1,113.27,"Churned"
712,"2023-09-30",762,1,102.08,"Churned"
714,"2025-06-17",136,3,480.02,"Churned"
715,"2024-12-08",327,1,97.43,"Churned"
716,"2025-08-13",79,1,515.63,"At Risk"
718,"2024-06-01",517,3,268.30,"Churned"
719,"2024-01-31",639,1,261.83,"Churned"
720,"2024-09-01",425,1,39.62,"Churned"
723,"2025-02-16",257,4,539.70,"Churned"
726,"2021-01-19",1746,1,75.93,"Churned"
727,"2025-08-22",70,2,54.49,"At Risk"
728,"2024-04-02",577,2,346.81,"Churned"
729,"2024-01-19",651,1,43.66,"Churned"
730,"2023-06-24",860,2,563.06,"Churned"
732,"2025-09-16",45,2,299.90,"At Risk"
733,"2025-09-03",58,3,296.94,"At Risk"
734,"2025-09-12",49,5,353.60,"At Risk"
735,"2025-10-06",25,1,41.32,"Active"
738,"2022-05-10",1270,2,591.38,"Churned"
739,"2023-10-01",761,2,176.23,"Churned"
740,"2025-09-26",35,2,116.75,"At Risk"
741,"2025-09-19",42,3,1045.67,"At Risk"
742,"2020-12-16",1780,1,8.68,"Churned"
744,"2023-08-10",813,2,357.10,"Churned"
745,"2025-10-15",16,3,979.65,"Active"
748,"2024-10-28",368,1,165.93,"Churned"
749,"2020-10-11",1846,1,160.63,"Churned"
750,"2024-08-04",453,1,141.65,"Churned"
751,"2020-10-16",1841,1,91.14,"Churned"
753,"2024-10-30",366,2,423.17,"Churned"
755,"2021-03-03",1703,1,10.38,"Churned"
757,"2025-05-31",153,2,670.10,"Churned"
758,"2022-09-24",1133,1,8.53,"Churned"
759,"2021-11-15",1446,1,165.11,"Churned"
760,"2025-07-17",106,2,248.53,"Churned"
761,"2025-07-18",105,3,276.69,"Churned"
763,"2025-06-23",130,2,268.32,"Churned"
764,"2021-12-08",1423,1,392.03,"Churned"
766,"2021-12-05",1426,2,188.80,"Churned"
767,"2024-09-12",414,2,194.06,"Churned"
768,"2023-07-16",838,1,128.97,"Churned"
769,"2023-06-08",876,2,908.51,"Churned"
770,"2021-04-14",1661,1,180.45,"Churned"
771,"2025-08-27",65,3,497.35,"At Risk"
772,"2024-12-04",331,4,343.99,"Churned"
773,"2022-04-30",1280,3,436.40,"Churned"
774,"2024-04-16",563,1,169.84,"Churned"
775,"2023-05-22",893,4,326.02,"Churned"
776,"2023-11-21",710,2,528.01,"Churned"
777,"2025-08-12",80,2,374.90,"At Risk"
778,"2022-07-29",1190,2,246.20,"Churned"
779,"2023-05-29",886,1,7.45,"Churned"
780,"2021-12-19",1412,1,203.10,"Churned"
781,"2025-08-06",86,3,426.62,"At Risk"
782,"2025-09-24",37,2,107.64,"At Risk"
784,"2022-04-13",1297,3,131.89,"Churned"
785,"2025-05-27",157,3,461.38,"Churned"
786,"2021-09-30",1492,1,6.63,"Churned"
787,"2021-07-19",1565,1,12.16,"Churned"
788,"2025-04-10",204,2,91.04,"Churned"
789,"2024-03-10",600,2,92.61,"Churned"
790,"2024-10-08",388,4,321.15,"Churned"
791,"2024-01-27",643,7,683.48,"Churned"
792,"2024-06-24",494,1,205.69,"Churned"
793,"2024-11-24",341,2,854.28,"Churned"
794,"2024-07-15",473,2,219.26,"Churned"
795,"2022-10-25",1102,2,821.01,"Churned"
796,"2021-03-13",1693,2,99.18,"Churned"
797,"2024-02-08",631,1,280.22,"Churned"
798,"2022-09-15",1142,2,248.05,"Churned"
799,"2024-08-01",456,2,193.29,"Churned"
801,"2024-03-29",581,2,394.23,"Churned"
802,"2025-08-06",86,5,760.94,"At Risk"
803,"2021-09-04",1518,2,98.59,"Churned"
804,"2025-02-09",264,2,142.70,"Churned"
806,"2024-05-22",527,3,785.69,"Churned"
807,"2023-01-21",1014,2,195.72,"Churned"
810,"2025-10-02",29,4,493.05,"Active"
811,"2024-11-18",347,3,227.04,"Churned"
812,"2024-12-15",320,1,52.06,"Churned"
813,"2022-02-16",1353,2,351.14,"Churned"
814,"2021-10-21",1471,2,494.32,"Churned"
815,"2021-04-15",1660,1,201.06,"Churned"
816,"2024-05-31",518,3,1246.78,"Churned"
817,"2023-07-04",850,2,301.63,"Churned"
818,"2022-11-21",1075,2,902.06,"Churned"
819,"2022-06-24",1225,4,438.28,"Churned"
820,"2024-09-07",419,3,475.42,"Churned"
821,"2025-07-31",92,1,51.72,"Churned"
822,"2022-11-04",1092,1,23.05,"Churned"
823,"2021-06-08",1606,2,146.63,"Churned"
824,"2024-09-15",411,2,341.67,"Churned"
825,"2025-08-06",86,3,377.10,"At Risk"
826,"2025-04-21",193,2,192.89,"Churned"
827,"2024-07-19",469,2,101.03,"Churned"
828,"2025-02-25",248,1,139.04,"Churned"
829,"2025-01-18",286,2,581.74,"Churned"
830,"2021-06-20",1594,3,1327.16,"Churned"
832,"2024-10-05",391,2,280.37,"Churned"
833,"2025-03-18",227,2,45.97,"Churned"
834,"2024-11-30",335,3,357.97,"Churned"
835,"2023-06-21",863,3,506.48,"Churned"
836,"2022-03-15",1326,2,265.37,"Churned"
837,"2022-03-09",1332,2,77.42,"Churned"
838,"2025-09-28",33,3,616.83,"At Risk"
839,"2025-08-11",81,1,435.28,"At Risk"
841,"2025-03-20",225,3,689.16,"Churned"
842,"2025-02-18",255,3,337.66,"Churned"
843,"2022-05-13",1267,1,44.06,"Churned"
845,"2025-08-08",84,2,187.57,"At Risk"
846,"2024-11-16",349,3,304.38,"Churned"
847,"2025-10-25",6,5,1335.73,"Active"
849,"2024-05-03",546,2,174.19,"Churned"
850,"2024-10-08",388,1,66.56,"Churned"
851,"2021-11-13",1448,1,9.20,"Churned"
854,"2022-09-12",1145,1,17.42,"Churned"
855,"2020-02-12",2088,1,146.07,"Churned"
856,"2023-08-27",796,2,565.36,"Churned"
858,"2023-06-12",872,2,543.26,"Churned"
859,"2024-11-10",355,6,295.67,"Churned"
860,"2023-01-27",1008,1,20.88,"Churned"
861,"2024-12-05",330,1,362.74,"Churned"
862,"2020-01-07",2124,1,496.43,"Churned"
863,"2024-12-25",310,4,363.23,"Churned"
864,"2023-02-19",985,2,341.41,"Churned"
865,"2024-08-13",444,3,167.67,"Churned"
866,"2025-10-10",21,4,734.43,"Active"
867,"2020-09-21",1866,1,19.85,"Churned"
869,"2021-05-14",1631,1,50.31,"Churned"
871,"2025-08-12",80,1,86.09,"At Risk"
872,"2021-07-17",1567,3,302.00,"Churned"
873,"2022-08-17",1171,2,132.88,"Churned"
874,"2024-01-03",667,1,539.06,"Churned"
878,"2025-03-27",218,2,445.92,"Churned"
879,"2023-01-30",1005,1,108.17,"Churned"
880,"2024-02-08",631,4,325.31,"Churned"
881,"2025-06-21",132,2,183.49,"Churned"
882,"2023-06-14",870,1,135.02,"Churned"
883,"2024-06-20",498,2,265.94,"Churned"
885,"2022-03-14",1327,2,444.61,"Churned"
886,"2023-03-08",968,2,411.46,"Churned"
887,"2022-11-17",1079,1,8.85,"Churned"
889,"2022-02-12",1357,2,153.83,"Churned"
890,"2024-01-06",664,3,394.03,"Churned"
892,"2023-06-01",883,2,140.94,"Churned"
894,"2022-05-13",1267,1,65.94,"Churned"
895,"2025-08-27",65,3,139.30,"At Risk"
896,"2024-05-12",537,2,310.16,"Churned"
897,"2022-03-02",1339,1,37.31,"Churned"
898,"2025-03-30",215,3,515.62,"Churned"
899,"2021-06-25",1589,2,145.76,"Churned"
900,"2023-08-05",818,2,353.73,"Churned"
901,"2024-07-14",474,2,242.47,"Churned"
902,"2021-03-27",1679,1,54.98,"Churned"
903,"2025-03-17",228,2,65.44,"Churned"
904,"2020-08-10",1908,1,11.72,"Churned"
905,"2025-05-14",170,3,232.32,"Churned"
906,"2025-02-05",268,5,724.43,"Churned"
907,"2023-06-17",867,4,316.46,"Churned"
908,"2024-10-24",372,2,530.27,"Churned"
909,"2023-06-27",857,3,386.67,"Churned"
910,"2021-06-04",1610,1,16.54,"Churned"
911,"2024-02-13",626,1,91.14,"Churned"
912,"2023-04-23",922,4,114.78,"Churned"
913,"2021-11-06",1455,1,199.65,"Churned"
914,"2023-03-24",952,1,44.44,"Churned"
915,"2024-11-20",345,4,688.52,"Churned"
916,"2024-08-28",429,3,204.96,"Churned"
917,"2025-07-16",107,2,411.36,"Churned"
918,"2024-11-07",358,1,26.62,"Churned"
919,"2024-05-13",536,2,523.53,"Churned"
920,"2021-09-25",1497,1,143.18,"Churned"
922,"2020-09-15",1872,1,107.54,"Churned"
923,"2022-08-16",1172,3,467.15,"Churned"
924,"2021-07-03",1581,2,104.16,"Churned"
925,"2020-07-05",1944,1,161.30,"Churned"
926,"2020-07-04",1945,2,50.81,"Churned"
928,"2025-05-11",173,3,78.83,"Churned"
929,"2024-04-27",552,4,259.09,"Churned"
930,"2022-06-17",1232,1,94.24,"Churned"
931,"2025-05-15",169,1,128.86,"Churned"
932,"2024-10-09",387,1,77.10,"Churned"
933,"2024-10-20",376,4,552.80,"Churned"
934,"2022-09-25",1132,1,37.01,"Churned"
935,"2024-08-15",442,1,186.55,"Churned"
938,"2025-01-19",285,2,278.32,"Churned"
939,"2021-04-25",1650,1,172.71,"Churned"
940,"2021-12-15",1416,2,364.63,"Churned"
941,"2024-01-05",665,2,210.25,"Churned"
942,"2024-10-31",365,2,218.85,"Churned"
943,"2021-03-18",1688,1,51.99,"Churned"
944,"2022-03-23",1318,2,101.03,"Churned"
945,"2024-04-03",576,1,117.10,"Churned"
946,"2024-08-27",430,2,167.22,"Churned"
947,"2023-08-07",816,2,48.41,"Churned"
948,"2022-04-13",1297,2,558.72,"Churned"
949,"2022-11-14",1082,2,139.87,"Churned"
950,"2025-07-10",113,1,19.63,"Churned"
951,"2020-06-30",1949,1,78.50,"Churned"
952,"2023-08-03",820,2,293.71,"Churned"
955,"2025-05-20",164,1,291.19,"Churned"
956,"2024-10-14",382,2,229.58,"Churned"
957,"2020-10-04",1853,1,189.96,"Churned"
958,"2025-05-31",153,2,239.55,"Churned"
959,"2021-11-08",1453,2,119.32,"Churned"
960,"2023-07-07",847,2,104.08,"Churned"
962,"2024-11-05",360,2,77.87,"Churned"
963,"2025-02-22",251,1,49.91,"Churned"
964,"2025-05-04",180,4,393.53,"Churned"
966,"2021-07-16",1568,1,194.77,"Churned"
967,"2020-05-04",2006,1,10.55,"Churned"
968,"2024-04-28",551,3,297.73,"Churned"
969,"2024-11-18",347,4,422.34,"Churned"
971,"2024-01-16",654,4,1004.25,"Churned"
972,"2025-02-03",270,2,160.43,"Churned"
973,"2023-12-10",691,1,37.79,"Churned"
975,"2021-08-31",1522,1,62.33,"Churned"
977,"2020-03-01",2070,2,276.42,"Churned"
978,"2022-10-15",1112,1,80.11,"Churned"
979,"2024-01-14",656,2,95.60,"Churned"
980,"2023-06-30",854,2,193.92,"Churned"
981,"2020-10-22",1835,1,23.53,"Churned"
982,"2020-01-29",2102,1,752.49,"Churned"
983,"2025-10-25",6,1,28.70,"Active"
985,"2023-08-17",806,1,53.88,"Churned"
986,"2023-10-28",734,1,41.97,"Churned"
987,"2021-01-08",1757,1,15.19,"Churned"
988,"2025-04-08",206,3,907.33,"Churned"
989,"2024-01-08",662,3,575.53,"Churned"
990,"2024-04-26",553,2,98.96,"Churned"
991,"2021-05-13",1632,2,576.11,"Churned"
992,"2024-09-29",397,2,421.26,"Churned"
993,"2021-09-18",1504,1,196.66,"Churned"
994,"2021-10-07",1485,2,123.24,"Churned"
996,"2023-02-18",986,3,846.45,"Churned"
997,"2024-09-24",402,2,325.78,"Churned"
998,"2025-09-30",31,2,154.48,"At Risk"
999,"2021-03-20",1686,1,305.88,"Churned"
1000,"2021-11-03",1458,1,65.88,"Churned"
1001,"2025-06-06",147,1,28.03,"Churned"
1002,"2022-03-26",1315,1,24.66,"Churned"
1004,"2020-08-05",1913,2,603.53,"Churned"
1005,"2025-03-11",234,3,374.00,"Churned"
1007,"2025-10-23",8,4,713.36,"Active"
1008,"2024-08-02",455,1,87.31,"Churned"
1009,"2025-01-12",292,1,30.96,"Churned"
1010,"2024-09-11",415,2,648.45,"Churned"
1012,"2023-07-25",829,2,203.22,"Churned"
1013,"2025-05-23",161,3,250.26,"Churned"
1014,"2021-09-15",1507,1,33.66,"Churned"
1015,"2021-05-23",1622,2,274.82,"Churned"
1016,"2024-07-04",484,1,6.96,"Churned"
1017,"2025-09-23",38,2,74.18,"At Risk"
1018,"2023-04-22",923,5,1202.37,"Churned"
1019,"2025-01-06",298,4,446.33,"Churned"
1020,"2024-07-12",476,2,180.57,"Churned"
1021,"2025-02-15",258,3,449.98,"Churned"
1022,"2024-02-19",620,2,329.33,"Churned"
1023,"2024-03-15",595,3,300.15,"Churned"
1025,"2024-01-28",642,1,179.00,"Churned"
1028,"2021-05-26",1619,1,35.99,"Churned"
1029,"2025-01-22",282,1,85.05,"Churned"
1030,"2022-05-22",1258,1,180.68,"Churned"
1032,"2022-04-03",1307,2,240.85,"Churned"
1033,"2023-01-09",1026,2,385.91,"Churned"
1034,"2020-10-24",1833,1,27.53,"Churned"
1035,"2022-05-10",1270,2,97.74,"Churned"
1036,"2022-09-18",1139,1,300.94,"Churned"
1037,"2024-07-11",477,3,269.86,"Churned"
1038,"2023-01-29",1006,1,156.00,"Churned"
1039,"2021-04-24",1651,3,75.85,"Churned"
1041,"2023-01-29",1006,1,93.25,"Churned"
1042,"2025-03-11",234,3,257.19,"Churned"
1043,"2022-04-01",1309,1,224.35,"Churned"
1044,"2025-04-27",187,1,26.21,"Churned"
1045,"2025-01-31",273,1,402.20,"Churned"
1046,"2023-10-09",753,1,70.01,"Churned"
1048,"2020-09-06",1881,1,296.30,"Churned"
1049,"2020-05-24",1986,2,372.59,"Churned"
1050,"2021-03-14",1692,2,648.81,"Churned"
1051,"2021-06-27",1587,2,463.15,"Churned"
1052,"2025-06-26",127,3,424.62,"Churned"
1055,"2023-09-27",765,2,50.83,"Churned"
1056,"2023-11-24",707,1,131.44,"Churned"
1057,"2022-01-29",1371,2,263.41,"Churned"
1059,"2021-01-01",1764,1,240.35,"Churned"
1060,"2025-01-14",290,2,220.28,"Churned"
1061,"2021-08-17",1536,4,578.08,"Churned"
1062,"2023-01-05",1030,2,307.71,"Churned"
1063,"2025-05-01",183,1,47.24,"Churned"
1064,"2023-05-07",908,2,402.94,"Churned"
1065,"2023-07-24",830,5,491.62,"Churned"
1066,"2023-07-25",829,2,111.57,"Churned"
1067,"2025-09-03",58,1,186.60,"At Risk"
1069,"2024-12-22",313,1,166.33,"Churned"
1070,"2024-11-19",346,1,244.55,"Churned"
1072,"2024-05-08",541,2,182.88,"Churned"
1073,"2024-09-18",408,1,230.49,"Churned"
1074,"2025-05-26",158,2,164.50,"Churned"
1075,"2025-02-25",248,1,3.82,"Churned"
1078,"2022-11-15",1081,1,182.08,"Churned"
1079,"2024-01-12",658,1,722.36,"Churned"
1080,"2021-07-25",1559,1,11.24,"Churned"
1081,"2021-06-26",1588,1,162.54,"Churned"
1082,"2025-10-08",23,2,208.82,"Active"
1083,"2022-02-28",1341,2,138.00,"Churned"
1085,"2024-07-14",474,2,248.12,"Churned"
1087,"2024-09-19",407,2,588.06,"Churned"
1088,"2025-08-07",85,3,1141.87,"At Risk"
1090,"2020-09-18",1869,1,32.94,"Churned"
1091,"2025-05-07",177,3,63.26,"Churned"
1094,"2024-01-21",649,1,21.90,"Churned"
1095,"2023-08-02",821,3,222.28,"Churned"
1096,"2023-05-25",890,3,269.01,"Churned"
1098,"2025-06-15",138,2,239.82,"Churned"
1099,"2024-04-06",573,1,28.05,"Churned"
1102,"2024-12-29",306,3,1256.24,"Churned"
1103,"2023-10-12",750,1,184.29,"Churned"
1105,"2025-02-22",251,5,507.31,"Churned"
1106,"2024-01-13",657,4,838.59,"Churned"
1107,"2025-03-04",241,1,65.67,"Churned"
1108,"2022-05-22",1258,2,61.69,"Churned"
1109,"2024-11-25",340,3,593.14,"Churned"
1111,"2022-03-17",1324,1,40.08,"Churned"
1112,"2025-08-11",81,2,238.79,"At Risk"
1113,"2025-01-21",283,3,365.06,"Churned"
1114,"2023-09-27",765,1,133.70,"Churned"
1115,"2025-06-18",135,2,27.41,"Churned"
1118,"2021-11-10",1451,1,94.85,"Churned"
1119,"2023-11-08",723,3,258.36,"Churned"
1121,"2024-06-17",501,2,77.98,"Churned"
1122,"2024-06-28",490,2,826.65,"Churned"
1123,"2025-05-21",163,2,237.22,"Churned"
1124,"2023-11-18",713,2,107.79,"Churned"
1125,"2024-05-27",522,2,320.79,"Churned"
1126,"2024-02-11",628,4,1027.18,"Churned"
1128,"2023-09-14",778,2,294.66,"Churned"
1129,"2025-04-16",198,3,206.76,"Churned"
1130,"2023-04-15",930,2,172.86,"Churned"
1131,"2024-06-07",511,3,198.85,"Churned"
1132,"2023-05-15",900,1,389.38,"Churned"
1133,"2024-01-25",645,1,67.78,"Churned"
1134,"2020-05-12",1998,1,543.71,"Churned"
1135,"2020-02-12",2088,1,116.31,"Churned"
1136,"2025-09-28",33,1,52.94,"At Risk"
1137,"2022-07-05",1214,1,28.04,"Churned"
1138,"2025-10-01",30,1,225.11,"Active"
1139,"2021-08-20",1533,1,48.47,"Churned"
1140,"2025-01-06",298,3,775.10,"Churned"
1141,"2025-06-29",124,3,111.90,"Churned"
1142,"2025-04-09",205,4,537.03,"Churned"
1143,"2024-07-14",474,2,317.01,"Churned"
1144,"2022-09-02",1155,2,383.93,"Churned"
1145,"2022-09-20",1137,2,145.37,"Churned"
1147,"2021-12-25",1406,1,5.89,"Churned"
1149,"2025-09-24",37,2,524.91,"At Risk"
1150,"2024-10-16",380,2,278.77,"Churned"
1151,"2025-04-09",205,6,734.84,"Churned"
1152,"2022-09-20",1137,1,208.56,"Churned"
1153,"2025-09-26",35,1,65.60,"At Risk"
1155,"2025-04-19",195,3,396.36,"Churned"
1157,"2022-07-26",1193,3,224.68,"Churned"
1158,"2024-05-23",526,1,107.54,"Churned"
1161,"2021-08-15",1538,2,88.73,"Churned"
1162,"2022-01-08",1392,3,62.96,"Churned"
1163,"2021-07-31",1553,1,40.15,"Churned"
1164,"2024-03-31",579,1,157.72,"Churned"
1165,"2022-10-04",1123,3,1065.35,"Churned"
1166,"2022-03-30",1311,1,94.57,"Churned"
1167,"2025-10-22",9,3,484.12,"Active"
1168,"2025-02-26",247,2,963.79,"Churned"
1169,"2023-06-05",879,2,145.81,"Churned"
1170,"2021-09-18",1504,1,283.89,"Churned"
1171,"2020-06-05",1974,1,78.92,"Churned"
1172,"2025-06-15",138,3,274.83,"Churned"
1173,"2023-02-08",996,1,158.85,"Churned"
1174,"2024-12-05",330,2,211.13,"Churned"
1175,"2024-01-11",659,1,130.08,"Churned"
1176,"2024-05-26",523,1,55.33,"Churned"
1177,"2024-09-08",418,3,598.77,"Churned"
1178,"2024-10-17",379,3,323.24,"Churned"
1179,"2021-08-17",1536,1,103.56,"Churned"
1180,"2023-12-21",680,1,32.05,"Churned"
1181,"2024-03-20",590,1,207.65,"Churned"
1182,"2024-01-09",661,2,449.36,"Churned"
1183,"2020-10-18",1839,1,37.16,"Churned"
1185,"2022-01-26",1374,5,501.35,"Churned"
1186,"2025-06-16",137,2,521.36,"Churned"
1187,"2023-01-09",1026,2,194.55,"Churned"
1189,"2022-12-09",1057,3,1271.25,"Churned"
1190,"2023-11-24",707,3,219.52,"Churned"
1191,"2020-09-18",1869,1,46.46,"Churned"
1192,"2020-08-30",1888,1,42.92,"Churned"
1193,"2025-10-12",19,3,391.19,"Active"
1194,"2024-08-18",439,3,335.04,"Churned"
1195,"2023-06-17",867,2,546.72,"Churned"
1196,"2024-07-29",459,4,529.58,"Churned"
1197,"2024-04-04",575,1,26.61,"Churned"
1198,"2023-02-01",1003,4,180.20,"Churned"
1199,"2025-10-29",2,2,260.67,"Active"
1200,"2023-01-25",1010,2,555.07,"Churned"
1203,"2025-10-17",14,1,100.88,"Active"
1204,"2021-08-02",1551,1,25.08,"Churned"
1205,"2024-09-24",402,1,64.72,"Churned"
1208,"2020-11-20",1806,1,154.48,"Churned"
1209,"2025-01-05",299,3,315.37,"Churned"
1210,"2024-11-24",341,2,584.77,"Churned"
1211,"2025-03-17",228,3,186.07,"Churned"
1212,"2024-09-26",400,1,42.22,"Churned"
1213,"2025-05-10",174,4,160.64,"Churned"
1214,"2025-03-24",221,3,441.15,"Churned"
1215,"2022-08-28",1160,3,349.75,"Churned"
1216,"2024-05-10",539,1,112.75,"Churned"
1217,"2022-09-25",1132,3,744.36,"Churned"
1218,"2020-10-11",1846,1,20.74,"Churned"
1219,"2024-06-11",507,2,102.76,"Churned"
1220,"2025-09-29",32,4,206.36,"At Risk"
1221,"2022-09-15",1142,1,51.22,"Churned"
1222,"2023-08-17",806,2,328.07,"Churned"
1223,"2022-08-31",1157,3,367.23,"Churned"
1224,"2020-09-07",1880,1,94.29,"Churned"
1225,"2025-04-15",199,3,82.31,"Churned"
1226,"2023-03-29",947,3,561.89,"Churned"
1227,"2024-10-15",381,3,509.28,"Churned"
1229,"2024-06-26",492,3,499.35,"Churned"
1230,"2023-05-02",913,4,192.74,"Churned"
1231,"2025-09-09",52,3,177.13,"At Risk"
1232,"2025-04-18",196,1,103.55,"Churned"
1233,"2020-08-30",1888,1,42.33,"Churned"
1234,"2024-09-20",406,2,245.05,"Churned"
1235,"2023-08-11",812,3,114.02,"Churned"
1236,"2020-02-09",2091,1,49.21,"Churned"
1240,"2025-05-08",176,2,127.86,"Churned"
1241,"2024-06-24",494,2,77.88,"Churned"
1242,"2025-04-20",194,5,454.42,"Churned"
1243,"2025-02-20",253,2,456.20,"Churned"
1244,"2022-05-28",1252,1,61.04,"Churned"
1245,"2024-04-12",567,2,102.83,"Churned"
1246,"2025-06-17",136,1,38.35,"Churned"
1247,"2025-05-08",176,4,495.86,"Churned"
1248,"2020-07-17",1932,1,87.79,"Churned"
1250,"2024-01-17",653,2,25.41,"Churned"
1251,"2024-12-08",327,3,194.81,"Churned"
1252,"2021-09-03",1519,1,162.84,"Churned"
1253,"2022-01-27",1373,3,296.71,"Churned"
1254,"2025-10-05",26,2,305.42,"Active"
1255,"2022-05-20",1260,2,152.55,"Churned"
1256,"2023-08-11",812,2,280.29,"Churned"
1257,"2025-03-22",223,3,630.32,"Churned"
1258,"2022-06-22",1227,1,159.06,"Churned"
1259,"2025-01-04",300,2,143.85,"Churned"
1260,"2025-10-27",4,1,320.59,"Active"
1262,"2024-09-01",425,3,430.77,"Churned"
1263,"2022-11-12",1084,2,346.71,"Churned"
1264,"2025-06-22",131,1,50.01,"Churned"
1265,"2023-11-13",718,3,122.86,"Churned"
1266,"2020-12-01",1795,3,264.17,"Churned"
1268,"2021-04-19",1656,1,28.89,"Churned"
1269,"2021-02-15",1719,2,84.37,"Churned"
1270,"2022-12-16",1050,3,267.05,"Churned"
1271,"2024-08-16",441,1,57.06,"Churned"
1272,"2021-02-12",1722,1,333.63,"Churned"
1273,"2020-03-25",2046,1,87.64,"Churned"
1274,"2021-06-17",1597,1,109.44,"Churned"
1278,"2023-01-12",1023,1,236.63,"Churned"
1279,"2022-07-01",1218,2,250.39,"Churned"
1280,"2020-06-01",1978,1,247.85,"Churned"
1281,"2022-12-29",1037,2,72.19,"Churned"
1282,"2025-04-29",185,2,273.63,"Churned"
1283,"2024-07-12",476,1,115.21,"Churned"
1284,"2025-10-09",22,2,145.33,"Active"
1285,"2022-05-12",1268,1,107.07,"Churned"
1286,"2023-12-17",684,1,1484.96,"Churned"
1287,"2021-02-02",1732,1,21.77,"Churned"
1289,"2023-01-20",1015,1,90.81,"Churned"
1290,"2020-01-02",2129,1,117.91,"Churned"
1291,"2023-09-01",791,1,10.21,"Churned"
1292,"2023-05-17",898,3,371.54,"Churned"
1293,"2025-08-06",86,1,18.39,"At Risk"
1294,"2022-02-06",1363,2,193.46,"Churned"
1295,"2023-12-25",676,2,123.45,"Churned"
1296,"2023-09-21",771,1,69.62,"Churned"
1297,"2025-06-11",142,1,61.33,"Churned"
1298,"2025-07-30",93,6,563.07,"Churned"
1299,"2025-10-11",20,2,163.62,"Active"
1300,"2020-01-22",2109,1,132.34,"Churned"
1302,"2024-01-12",658,2,716.07,"Churned"
1303,"2025-08-24",68,2,635.76,"At Risk"
1304,"2023-04-01",944,4,565.80,"Churned"
1305,"2025-01-07",297,5,436.58,"Churned"
1306,"2023-10-12",750,1,48.72,"Churned"
1307,"2024-06-29",489,2,37.81,"Churned"
1308,"2025-09-27",34,2,359.16,"At Risk"
1309,"2023-10-13",749,4,249.08,"Churned"
1310,"2024-06-22",496,2,153.78,"Churned"
1311,"2025-10-31",0,4,371.72,"Active"
1312,"2025-09-27",34,1,13.48,"At Risk"
1313,"2023-09-19",773,2,344.69,"Churned"
1314,"2023-05-31",884,2,544.68,"Churned"
1315,"2020-04-19",2021,1,68.30,"Churned"
1316,"2024-02-03",636,4,444.09,"Churned"
1317,"2022-05-19",1261,1,160.78,"Churned"
1318,"2021-02-05",1729,1,167.56,"Churned"
1319,"2023-07-24",830,2,287.11,"Churned"
1320,"2024-08-03",454,1,14.55,"Churned"
1322,"2024-05-07",542,1,14.24,"Churned"
1323,"2020-04-19",2021,1,117.41,"Churned"
1324,"2025-07-30",93,3,272.55,"Churned"
1325,"2022-12-21",1045,2,86.50,"Churned"
1327,"2023-01-25",1010,3,221.28,"Churned"
1328,"2023-12-18",683,3,718.46,"Churned"
1332,"2024-03-23",587,1,62.27,"Churned"
1333,"2024-11-20",345,1,106.10,"Churned"
1334,"2025-04-19",195,1,222.84,"Churned"
1335,"2025-04-21",193,2,160.97,"Churned"
1336,"2022-02-18",1351,1,8.03,"Churned"
1337,"2021-04-12",1663,1,76.66,"Churned"
1338,"2020-07-09",1940,1,138.77,"Churned"
1339,"2024-05-28",521,3,276.52,"Churned"
1340,"2023-11-13",718,1,394.73,"Churned"
1341,"2023-08-08",815,1,42.89,"Churned"
