"customer_id","last_order_date","recency_days","frequency","monetary_value","recency_score","frequency_score","monetary_score","rfm_score"
3878,"2020-05-29",2187,1,105.73,1,2,2,"1,2,2"
6406,"2020-05-30",2186,1,92.80,1,2,2,"1,2,2"
4768,"2020-05-30",2186,2,35.78,1,2,1,"1,2,1"
7272,"2020-05-30",2186,1,75.83,1,2,2,"1,2,2"
7362,"2020-05-31",2185,1,72.46,1,1,1,"1,1,1"
2305,"2020-05-31",2185,1,56.13,1,1,1,"1,1,1"
2478,"2020-05-31",2185,1,123.36,1,2,2,"1,2,2"
16636,"2020-05-31",2185,1,149.59,1,1,2,"1,1,2"
11474,"2020-05-31",2185,1,33.91,1,2,1,"1,2,1"
16573,"2020-05-31",2185,1,120.00,1,2,2,"1,2,2"
5506,"2020-05-31",2185,1,401.80,1,1,4,"1,1,4"
15325,"2020-06-01",2184,1,234.33,1,1,3,"1,1,3"
5526,"2020-06-01",2184,2,379.17,1,4,4,"1,4,4"
1280,"2020-06-01",2184,1,247.85,1,1,3,"1,1,3"
8804,"2020-06-02",2183,1,119.20,1,2,2,"1,2,2"
521,"2020-06-03",2182,1,59.77,1,1,1,"1,1,1"
15918,"2020-06-04",2181,1,153.52,1,1,3,"1,1,3"
15531,"2020-06-04",2181,2,193.11,1,3,3,"1,3,3"
1171,"2020-06-05",2180,1,78.92,1,2,2,"1,2,2"
6319,"2020-06-05",2180,1,4.71,1,2,1,"1,2,1"
4978,"2020-06-06",2179,2,265.22,1,3,4,"1,3,4"
12524,"2020-06-06",2179,1,438.84,1,2,5,"1,2,5"
14491,"2020-06-07",2178,1,335.98,1,1,4,"1,1,4"
4267,"2020-06-07",2178,1,69.21,1,1,1,"1,1,1"
9678,"2020-06-07",2178,1,55.90,1,1,1,"1,1,1"
3654,"2020-06-07",2178,1,35.05,1,2,1,"1,2,1"
2950,"2020-06-07",2178,1,14.02,1,1,1,"1,1,1"
12617,"2020-06-07",2178,1,90.36,1,2,2,"1,2,2"
16878,"2020-06-08",2177,2,126.57,1,3,2,"1,3,2"
6506,"2020-06-08",2177,1,336.89,1,1,4,"1,1,4"
381,"2020-06-09",2176,2,220.97,1,3,3,"1,3,3"
13298,"2020-06-09",2176,1,56.47,1,1,1,"1,1,1"
12264,"2020-06-09",2176,1,39.25,1,2,1,"1,2,1"
7714,"2020-06-09",2176,1,39.49,1,2,1,"1,2,1"
8344,"2020-06-10",2175,1,216.96,1,1,3,"1,1,3"
16243,"2020-06-10",2175,1,97.35,1,2,2,"1,2,2"
15479,"2020-06-11",2174,1,29.99,1,2,1,"1,2,1"
8391,"2020-06-11",2174,1,143.79,1,2,2,"1,2,2"
3857,"2020-06-11",2174,1,37.23,1,2,1,"1,2,1"
5986,"2020-06-11",2174,1,59.22,1,1,1,"1,1,1"
11545,"2020-06-11",2174,2,82.58,1,3,2,"1,3,2"
1771,"2020-06-13",2172,1,13.51,1,1,1,"1,1,1"
12727,"2020-06-13",2172,1,8.68,1,1,1,"1,1,1"
19544,"2020-06-13",2172,1,176.50,1,1,3,"1,1,3"
19763,"2020-06-13",2172,1,101.30,1,2,2,"1,2,2"
13893,"2020-06-13",2172,2,83.99,1,3,2,"1,3,2"
1882,"2020-06-14",2171,1,98.34,1,2,2,"1,2,2"
13118,"2020-06-14",2171,1,39.07,1,2,1,"1,2,1"
1960,"2020-06-15",2170,2,100.96,1,3,2,"1,3,2"
10645,"2020-06-15",2170,1,18.39,1,2,1,"1,2,1"
6999,"2020-06-15",2170,1,56.62,1,1,1,"1,1,1"
11352,"2020-06-16",2169,1,52.58,1,1,1,"1,1,1"
4597,"2020-06-16",2169,1,76.01,1,2,2,"1,2,2"
15319,"2020-06-16",2169,2,523.32,1,4,5,"1,4,5"
8163,"2020-06-17",2168,1,32.17,1,2,1,"1,2,1"
4916,"2020-06-17",2168,2,38.10,1,2,1,"1,2,1"
1566,"2020-06-17",2168,1,157.03,1,1,3,"1,1,3"
9929,"2020-06-18",2167,1,27.24,1,2,1,"1,2,1"
1475,"2020-06-18",2167,1,16.82,1,2,1,"1,2,1"
3958,"2020-06-18",2167,1,176.41,1,1,3,"1,1,3"
11659,"2020-06-20",2165,1,177.36,1,1,3,"1,1,3"
17850,"2020-06-20",2165,1,15.33,1,2,1,"1,2,1"
6821,"2020-06-20",2165,1,14.22,1,1,1,"1,1,1"
4955,"2020-06-20",2165,1,160.12,1,1,3,"1,1,3"
1987,"2020-06-21",2164,1,28.48,1,2,1,"1,2,1"
10044,"2020-06-21",2164,1,455.45,1,2,5,"1,2,5"
17905,"2020-06-21",2164,1,39.18,1,2,1,"1,2,1"
441,"2020-06-21",2164,1,813.98,1,2,5,"1,2,5"
1363,"2020-06-22",2163,2,180.81,1,3,3,"1,3,3"
5792,"2020-06-22",2163,1,383.53,1,1,4,"1,1,4"
17831,"2020-06-22",2163,1,290.65,1,1,4,"1,1,4"
7592,"2020-06-22",2163,1,426.14,1,2,4,"1,2,4"
13425,"2020-06-22",2163,1,89.86,1,2,2,"1,2,2"
194,"2020-06-22",2163,1,46.87,1,1,1,"1,1,1"
1957,"2020-06-22",2163,2,197.75,1,3,3,"1,3,3"
16645,"2020-06-23",2162,1,17.58,1,2,1,"1,2,1"
15994,"2020-06-24",2161,1,55.39,1,1,1,"1,1,1"
11657,"2020-06-24",2161,1,24.67,1,2,1,"1,2,1"
17221,"2020-06-24",2161,1,122.04,1,2,2,"1,2,2"
19127,"2020-06-24",2161,2,669.31,1,4,5,"1,4,5"
18932,"2020-06-24",2161,1,140.41,1,2,2,"1,2,2"
6341,"2020-06-24",2161,1,53.96,1,1,1,"1,1,1"
1700,"2020-06-25",2160,1,38.86,1,2,1,"1,2,1"
10143,"2020-06-25",2160,1,102.09,1,2,2,"1,2,2"
14472,"2020-06-25",2160,1,84.43,1,2,2,"1,2,2"
14579,"2020-06-25",2160,1,134.06,1,2,2,"1,2,2"
8775,"2020-06-26",2159,1,19.59,1,2,1,"1,2,1"
10424,"2020-06-26",2159,2,651.40,1,4,5,"1,4,5"
4614,"2020-06-26",2159,2,291.40,1,4,4,"1,4,4"
7566,"2020-06-26",2159,1,15.72,1,2,1,"1,2,1"
5412,"2020-06-26",2159,2,317.49,1,4,4,"1,4,4"
4329,"2020-06-27",2158,2,363.88,1,4,4,"1,4,4"
348,"2020-06-27",2158,1,143.19,1,2,2,"1,2,2"
361,"2020-06-28",2157,2,225.15,1,3,3,"1,3,3"
5887,"2020-06-29",2156,2,670.51,1,4,5,"1,4,5"
1425,"2020-06-29",2156,1,81.50,1,2,2,"1,2,2"
12621,"2020-06-29",2156,1,269.50,1,1,4,"1,1,4"
12099,"2020-06-30",2155,1,104.59,1,2,2,"1,2,2"
15287,"2020-06-30",2155,1,45.78,1,1,1,"1,1,1"
951,"2020-06-30",2155,1,78.50,1,2,2,"1,2,2"
11715,"2020-06-30",2155,1,39.61,1,2,1,"1,2,1"
13924,"2020-07-01",2154,1,213.22,1,1,3,"1,1,3"
14551,"2020-07-01",2154,1,48.47,1,1,1,"1,1,1"
13744,"2020-07-01",2154,1,85.72,1,2,2,"1,2,2"
1866,"2020-07-02",2153,1,34.33,1,2,1,"1,2,1"
3167,"2020-07-02",2153,1,55.66,1,1,1,"1,1,1"
8541,"2020-07-03",2152,1,123.05,1,2,2,"1,2,2"
15910,"2020-07-03",2152,1,10.23,1,1,1,"1,1,1"
17480,"2020-07-03",2152,2,315.57,1,4,4,"1,4,4"
516,"2020-07-03",2152,1,35.48,1,2,1,"1,2,1"
9032,"2020-07-04",2151,1,209.03,1,1,3,"1,1,3"
12741,"2020-07-04",2151,2,294.11,1,4,4,"1,4,4"
3,"2020-07-04",2151,1,66.72,1,1,1,"1,1,1"
11390,"2020-07-04",2151,2,332.60,1,4,4,"1,4,4"
3773,"2020-07-04",2151,1,110.22,1,2,2,"1,2,2"
926,"2020-07-04",2151,2,50.81,1,2,1,"1,2,1"
1867,"2020-07-04",2151,1,43.01,1,1,1,"1,1,1"
7898,"2020-07-05",2150,1,236.87,1,1,3,"1,1,3"
925,"2020-07-05",2150,1,161.30,1,1,3,"1,1,3"
17248,"2020-07-05",2150,1,133.70,1,2,2,"1,2,2"
16778,"2020-07-06",2149,2,217.41,1,3,3,"1,3,3"
13187,"2020-07-06",2149,1,348.45,1,1,4,"1,1,4"
12257,"2020-07-06",2149,2,147.69,1,3,2,"1,3,2"
3820,"2020-07-06",2149,1,161.14,1,1,3,"1,1,3"
10112,"2020-07-06",2149,1,43.83,1,1,1,"1,1,1"
6904,"2020-07-06",2149,1,198.59,1,1,3,"1,1,3"
15794,"2020-07-07",2148,2,255.08,1,3,3,"1,3,3"
11457,"2020-07-08",2147,1,35.74,1,2,1,"1,2,1"
1648,"2020-07-08",2147,2,457.25,1,4,5,"1,4,5"
11112,"2020-07-08",2147,1,256.92,1,1,3,"1,1,3"
4560,"2020-07-08",2147,1,294.48,1,1,4,"1,1,4"
1338,"2020-07-09",2146,1,138.77,1,2,2,"1,2,2"
11441,"2020-07-09",2146,1,18.61,1,2,1,"1,2,1"
5362,"2020-07-10",2145,1,193.43,1,1,3,"1,1,3"
7106,"2020-07-10",2145,1,151.22,1,1,2,"1,1,2"
6576,"2020-07-10",2145,1,50.79,1,1,1,"1,1,1"
180,"2020-07-10",2145,1,249.08,1,1,3,"1,1,3"
19366,"2020-07-10",2145,1,131.16,1,2,2,"1,2,2"
16684,"2020-07-11",2144,1,209.99,1,1,3,"1,1,3"
2739,"2020-07-11",2144,1,158.00,1,1,3,"1,1,3"
17470,"2020-07-12",2143,1,36.81,1,2,1,"1,2,1"
11121,"2020-07-12",2143,1,45.73,1,1,1,"1,1,1"
11085,"2020-07-13",2142,1,315.28,1,1,4,"1,1,4"
11673,"2020-07-13",2142,2,100.27,1,3,2,"1,3,2"
11495,"2020-07-14",2141,1,109.16,1,2,2,"1,2,2"
9811,"2020-07-15",2140,1,163.07,1,1,3,"1,1,3"
4125,"2020-07-15",2140,2,60.02,1,3,1,"1,3,1"
2341,"2020-07-16",2139,1,252.81,1,1,3,"1,1,3"
14564,"2020-07-16",2139,1,19.65,1,2,1,"1,2,1"
18816,"2020-07-16",2139,1,18.37,1,2,1,"1,2,1"
231,"2020-07-17",2138,1,54.03,1,1,1,"1,1,1"
16934,"2020-07-17",2138,1,12.44,1,1,1,"1,1,1"
6071,"2020-07-17",2138,1,273.54,1,1,4,"1,1,4"
1248,"2020-07-17",2138,1,87.79,1,2,2,"1,2,2"
19417,"2020-07-17",2138,1,161.75,1,1,3,"1,1,3"
15802,"2020-07-18",2137,1,95.17,1,2,2,"1,2,2"
9138,"2020-07-18",2137,2,333.14,1,4,4,"1,4,4"
6751,"2020-07-18",2137,2,127.77,1,3,2,"1,3,2"
17518,"2020-07-18",2137,2,735.56,1,4,5,"1,4,5"
13401,"2020-07-19",2136,1,170.61,1,1,3,"1,1,3"
18970,"2020-07-20",2135,1,150.28,1,1,2,"1,1,2"
12745,"2020-07-21",2134,2,107.67,1,3,2,"1,3,2"
11887,"2020-07-21",2134,1,117.75,1,2,2,"1,2,2"
5247,"2020-07-21",2134,1,407.50,1,1,4,"1,1,4"
19846,"2020-07-21",2134,1,69.65,1,1,1,"1,1,1"
19774,"2020-07-21",2134,1,36.98,1,2,1,"1,2,1"
6410,"2020-07-22",2133,1,208.49,1,1,3,"1,1,3"
11164,"2020-07-22",2133,1,31.36,1,2,1,"1,2,1"
16787,"2020-07-22",2133,1,230.31,1,1,3,"1,1,3"
2182,"2020-07-22",2133,1,12.55,1,1,1,"1,1,1"
6196,"2020-07-22",2133,1,70.97,1,1,1,"1,1,1"
11732,"2020-07-22",2133,1,74.76,1,2,2,"1,2,2"
17280,"2020-07-23",2132,1,56.04,1,1,1,"1,1,1"
17704,"2020-07-23",2132,1,227.06,1,1,3,"1,1,3"
15270,"2020-07-23",2132,1,55.02,1,1,1,"1,1,1"
16352,"2020-07-23",2132,1,30.71,1,2,1,"1,2,1"
16523,"2020-07-24",2131,1,45.87,1,1,1,"1,1,1"
4111,"2020-07-24",2131,2,599.43,1,4,5,"1,4,5"
18010,"2020-07-24",2131,1,91.54,1,2,2,"1,2,2"
14611,"2020-07-24",2131,1,75.36,1,2,2,"1,2,2"
15181,"2020-07-25",2130,1,102.12,1,2,2,"1,2,2"
19051,"2020-07-25",2130,1,64.37,1,1,1,"1,1,1"
3359,"2020-07-25",2130,1,116.78,1,2,2,"1,2,2"
10248,"2020-07-25",2130,1,304.83,1,1,4,"1,1,4"
6910,"2020-07-25",2130,1,161.14,1,1,3,"1,1,3"
19381,"2020-07-25",2130,1,14.69,1,1,1,"1,1,1"
2866,"2020-07-25",2130,1,15.99,1,2,1,"1,2,1"
19537,"2020-07-26",2129,1,94.37,1,2,2,"1,2,2"
7516,"2020-07-26",2129,1,13.30,1,1,1,"1,1,1"
19966,"2020-07-26",2129,1,32.99,1,2,1,"1,2,1"
10289,"2020-07-27",2128,1,7.70,1,1,1,"1,1,1"
12978,"2020-07-28",2127,2,98.36,1,3,2,"1,3,2"
19797,"2020-07-28",2127,1,97.95,1,2,2,"1,2,2"
13577,"2020-07-28",2127,2,726.13,1,4,5,"1,4,5"
18437,"2020-07-28",2127,1,217.66,1,1,3,"1,1,3"
5487,"2020-07-30",2125,1,59.49,1,1,1,"1,1,1"
8021,"2020-07-30",2125,1,50.14,1,1,1,"1,1,1"
8509,"2020-07-30",2125,1,108.82,1,2,2,"1,2,2"
18647,"2020-07-31",2124,1,424.36,1,2,4,"1,2,4"
7448,"2020-07-31",2124,1,167.76,1,1,3,"1,1,3"
13068,"2020-07-31",2124,1,32.05,1,2,1,"1,2,1"
16068,"2020-07-31",2124,1,11.64,1,1,1,"1,1,1"
8152,"2020-08-01",2123,1,288.15,1,1,4,"1,1,4"
16437,"2020-08-01",2123,1,108.64,1,2,2,"1,2,2"
5846,"2020-08-01",2123,1,166.39,1,1,3,"1,1,3"
7140,"2020-08-01",2123,1,36.07,1,2,1,"1,2,1"
11214,"2020-08-01",2123,1,498.16,1,2,5,"1,2,5"
2241,"2020-08-01",2123,1,106.12,1,2,2,"1,2,2"
13556,"2020-08-01",2123,1,19.30,1,2,1,"1,2,1"
7215,"2020-08-02",2122,1,346.87,1,1,4,"1,1,4"
8065,"2020-08-02",2122,1,37.61,1,2,1,"1,2,1"
9911,"2020-08-03",2121,1,126.96,1,2,2,"1,2,2"
5663,"2020-08-03",2121,1,67.39,1,1,1,"1,1,1"
15147,"2020-08-03",2121,1,46.64,1,1,1,"1,1,1"
12798,"2020-08-04",2120,2,156.91,1,3,3,"1,3,3"
19016,"2020-08-04",2120,1,185.21,1,1,3,"1,1,3"
5913,"2020-08-04",2120,1,79.45,1,2,2,"1,2,2"
10373,"2020-08-04",2120,1,75.92,1,2,2,"1,2,2"
4689,"2020-08-05",2119,1,89.20,1,2,2,"1,2,2"
7955,"2020-08-05",2119,1,190.46,1,1,3,"1,1,3"
10138,"2020-08-05",2119,1,194.99,1,1,3,"1,1,3"
8708,"2020-08-05",2119,1,33.72,1,2,1,"1,2,1"
1004,"2020-08-05",2119,2,603.53,1,4,5,"1,4,5"
19757,"2020-08-05",2119,2,399.37,1,4,4,"1,4,4"
18610,"2020-08-05",2119,2,834.34,1,4,5,"1,4,5"
14452,"2020-08-06",2118,1,462.34,1,2,5,"1,2,5"
12202,"2020-08-06",2118,1,79.86,1,2,2,"1,2,2"
16608,"2020-08-06",2118,1,290.27,1,1,4,"1,1,4"
6864,"2020-08-06",2118,1,31.68,1,2,1,"1,2,1"
17356,"2020-08-07",2117,1,133.38,1,2,2,"1,2,2"
12258,"2020-08-07",2117,1,57.20,1,1,1,"1,1,1"
8,"2020-08-08",2116,1,207.40,1,1,3,"1,1,3"
7259,"2020-08-08",2116,1,629.18,1,2,5,"1,2,5"
8003,"2020-08-08",2116,2,65.83,1,3,1,"1,3,1"
1778,"2020-08-08",2116,1,6.72,1,2,1,"1,2,1"
12771,"2020-08-09",2115,1,94.56,1,2,2,"1,2,2"
9654,"2020-08-10",2114,1,20.19,1,2,1,"1,2,1"
904,"2020-08-10",2114,1,11.72,1,1,1,"1,1,1"
2637,"2020-08-10",2114,1,52.80,1,1,1,"1,1,1"
6549,"2020-08-10",2114,2,65.26,1,3,1,"1,3,1"
12683,"2020-08-10",2114,1,53.32,1,1,1,"1,1,1"
7097,"2020-08-11",2113,1,53.49,1,1,1,"1,1,1"
13935,"2020-08-11",2113,1,76.99,1,2,2,"1,2,2"
9705,"2020-08-11",2113,1,111.27,1,2,2,"1,2,2"
1707,"2020-08-11",2113,1,48.06,1,1,1,"1,1,1"
12031,"2020-08-12",2112,1,430.92,1,2,5,"1,2,5"
14499,"2020-08-12",2112,2,167.10,1,3,3,"1,3,3"
18682,"2020-08-12",2112,1,208.61,1,1,3,"1,1,3"
11399,"2020-08-13",2111,1,155.27,1,1,3,"1,1,3"
7949,"2020-08-13",2111,1,35.84,1,2,1,"1,2,1"
10300,"2020-08-13",2111,1,29.43,1,2,1,"1,2,1"
5239,"2020-08-13",2111,1,203.24,1,1,3,"1,1,3"
7103,"2020-08-14",2110,1,42.12,1,1,1,"1,1,1"
14651,"2020-08-15",2109,1,105.52,1,2,2,"1,2,2"
13321,"2020-08-15",2109,1,12.26,1,1,1,"1,1,1"
16353,"2020-08-15",2109,1,334.43,1,1,4,"1,1,4"
235,"2020-08-16",2108,1,135.36,1,2,2,"1,2,2"
6253,"2020-08-16",2108,1,54.40,1,1,1,"1,1,1"
7045,"2020-08-16",2108,1,241.39,1,1,3,"1,1,3"
8151,"2020-08-17",2107,2,423.48,1,4,4,"1,4,4"
13684,"2020-08-17",2107,2,116.69,1,3,2,"1,3,2"
6877,"2020-08-17",2107,1,24.57,1,2,1,"1,2,1"
1626,"2020-08-17",2107,1,222.14,1,1,3,"1,1,3"
9739,"2020-08-17",2107,1,3.50,1,1,1,"1,1,1"
8724,"2020-08-18",2106,1,165.06,1,1,3,"1,1,3"
2234,"2020-08-19",2105,1,155.56,1,1,3,"1,1,3"
8874,"2020-08-19",2105,1,420.87,1,2,4,"1,2,4"
15204,"2020-08-20",2104,1,83.98,1,2,2,"1,2,2"
11484,"2020-08-20",2104,1,189.70,1,1,3,"1,1,3"
4335,"2020-08-20",2104,1,80.22,1,2,2,"1,2,2"
15803,"2020-08-21",2103,1,25.85,1,2,1,"1,2,1"
18236,"2020-08-21",2103,1,53.49,1,1,1,"1,1,1"
15308,"2020-08-21",2103,1,96.80,1,2,2,"1,2,2"
6829,"2020-08-21",2103,1,11.17,1,1,1,"1,1,1"
12653,"2020-08-21",2103,1,24.63,1,2,1,"1,2,1"
14844,"2020-08-22",2102,1,101.14,1,2,2,"1,2,2"
7537,"2020-08-22",2102,1,176.65,1,1,3,"1,1,3"
11380,"2020-08-23",2101,1,45.31,1,1,1,"1,1,1"
14936,"2020-08-23",2101,1,38.74,1,2,1,"1,2,1"
8556,"2020-08-24",2100,1,126.11,1,2,2,"1,2,2"
12954,"2020-08-24",2100,1,36.68,1,2,1,"1,2,1"
12447,"2020-08-24",2100,1,42.61,1,1,1,"1,1,1"
11643,"2020-08-24",2100,3,116.88,1,5,2,"1,5,2"
28,"2020-08-25",2099,1,44.21,1,1,1,"1,1,1"
6379,"2020-08-26",2098,1,90.31,1,2,2,"1,2,2"
9021,"2020-08-26",2098,2,216.14,1,3,3,"1,3,3"
19199,"2020-08-26",2098,1,224.91,1,1,3,"1,1,3"
10291,"2020-08-26",2098,2,593.44,1,4,5,"1,4,5"
16091,"2020-08-27",2097,1,35.49,1,2,1,"1,2,1"
4461,"2020-08-27",2097,1,75.47,1,2,2,"1,2,2"
17135,"2020-08-27",2097,1,35.03,1,2,1,"1,2,1"
1986,"2020-08-27",2097,1,203.80,1,1,3,"1,1,3"
17006,"2020-08-27",2097,1,188.01,1,1,3,"1,1,3"
13710,"2020-08-28",2096,1,82.39,1,2,2,"1,2,2"
1487,"2020-08-28",2096,1,120.81,1,2,2,"1,2,2"
19932,"2020-08-29",2095,1,69.19,1,1,1,"1,1,1"
17284,"2020-08-29",2095,1,175.87,1,1,3,"1,1,3"
16445,"2020-08-29",2095,1,88.59,1,2,2,"1,2,2"
5517,"2020-08-29",2095,1,30.12,1,2,1,"1,2,1"
14473,"2020-08-29",2095,2,295.94,1,4,4,"1,4,4"
9455,"2020-08-30",2094,1,3.99,1,2,1,"1,2,1"
16803,"2020-08-30",2094,1,748.10,1,2,5,"1,2,5"
8439,"2020-08-30",2094,1,131.10,1,2,2,"1,2,2"
1192,"2020-08-30",2094,1,42.92,1,1,1,"1,1,1"
1233,"2020-08-30",2094,1,42.33,1,1,1,"1,1,1"
6058,"2020-08-31",2093,1,86.95,1,2,2,"1,2,2"
22,"2020-08-31",2093,1,169.83,1,1,3,"1,1,3"
13337,"2020-08-31",2093,1,83.64,1,2,2,"1,2,2"
710,"2020-08-31",2093,1,35.43,1,2,1,"1,2,1"
7512,"2020-09-01",2092,1,12.55,1,1,1,"1,1,1"
16752,"2020-09-01",2092,1,9.27,1,1,1,"1,1,1"
19167,"2020-09-01",2092,1,60.49,1,1,1,"1,1,1"
13796,"2020-09-01",2092,1,32.90,1,2,1,"1,2,1"
13110,"2020-09-01",2092,1,198.08,1,1,3,"1,1,3"
16229,"2020-09-02",2091,1,105.17,1,2,2,"1,2,2"
19413,"2020-09-02",2091,2,556.24,1,4,5,"1,4,5"
12220,"2020-09-02",2091,1,146.65,1,1,2,"1,1,2"
2982,"2020-09-03",2090,1,249.97,1,1,3,"1,1,3"
14516,"2020-09-03",2090,1,17.37,1,2,1,"1,2,1"
5866,"2020-09-03",2090,1,176.19,1,1,3,"1,1,3"
10014,"2020-09-03",2090,1,28.92,1,2,1,"1,2,1"
17025,"2020-09-04",2089,1,34.02,1,2,1,"1,2,1"
8187,"2020-09-04",2089,1,625.11,1,2,5,"1,2,5"
13909,"2020-09-04",2089,2,391.74,1,4,4,"1,4,4"
13808,"2020-09-04",2089,1,55.11,1,1,1,"1,1,1"
7726,"2020-09-05",2088,1,397.58,1,1,4,"1,1,4"
3993,"2020-09-05",2088,1,5.40,1,2,1,"1,2,1"
16225,"2020-09-05",2088,2,92.51,1,3,2,"1,3,2"
10071,"2020-09-05",2088,1,424.86,1,2,4,"1,2,4"
16751,"2020-09-06",2087,2,355.53,1,4,4,"1,4,4"
1048,"2020-09-06",2087,1,296.30,1,1,4,"1,1,4"
1954,"2020-09-06",2087,1,14.08,1,1,1,"1,1,1"
9716,"2020-09-07",2086,1,32.18,1,2,1,"1,2,1"
8304,"2020-09-07",2086,1,66.04,1,1,1,"1,1,1"
1224,"2020-09-07",2086,1,94.29,1,2,2,"1,2,2"
1676,"2020-09-07",2086,1,203.20,1,1,3,"1,1,3"
445,"2020-09-07",2086,1,52.58,1,1,1,"1,1,1"
16925,"2020-09-07",2086,1,171.62,1,1,3,"1,1,3"
18151,"2020-09-07",2086,1,172.10,1,1,3,"1,1,3"
11814,"2020-09-07",2086,1,14.08,1,1,1,"1,1,1"
16082,"2020-09-08",2085,1,127.26,1,2,2,"1,2,2"
13228,"2020-09-08",2085,1,150.27,1,1,2,"1,1,2"
7683,"2020-09-08",2085,1,108.31,1,2,2,"1,2,2"
6088,"2020-09-08",2085,1,87.47,1,2,2,"1,2,2"
9579,"2020-09-09",2084,1,78.78,1,2,2,"1,2,2"
11245,"2020-09-09",2084,1,132.66,1,2,2,"1,2,2"
13870,"2020-09-09",2084,1,150.10,1,1,2,"1,1,2"
11182,"2020-09-09",2084,1,158.16,1,1,3,"1,1,3"
9082,"2020-09-09",2084,1,51.54,1,1,1,"1,1,1"
6306,"2020-09-09",2084,1,124.61,1,2,2,"1,2,2"
15364,"2020-09-10",2083,1,49.85,1,1,1,"1,1,1"
1818,"2020-09-10",2083,1,229.42,1,1,3,"1,1,3"
5676,"2020-09-10",2083,2,98.40,1,3,2,"1,3,2"
4183,"2020-09-11",2082,1,99.09,1,2,2,"1,2,2"
9169,"2020-09-11",2082,2,875.30,1,4,5,"1,4,5"
9376,"2020-09-11",2082,1,86.26,1,2,2,"1,2,2"
11764,"2020-09-11",2082,1,145.57,1,1,2,"1,1,2"
17777,"2020-09-11",2082,1,247.99,1,1,3,"1,1,3"
16157,"2020-09-12",2081,1,15.10,1,1,1,"1,1,1"
8510,"2020-09-12",2081,1,420.97,1,2,4,"1,2,4"
1775,"2020-09-13",2080,1,63.06,1,1,1,"1,1,1"
15103,"2020-09-13",2080,1,53.96,1,1,1,"1,1,1"
6719,"2020-09-13",2080,2,198.86,1,3,3,"1,3,3"
13105,"2020-09-13",2080,1,122.03,1,2,2,"1,2,2"
3288,"2020-09-14",2079,1,39.93,1,1,1,"1,1,1"
11994,"2020-09-15",2078,1,621.57,1,2,5,"1,2,5"
18214,"2020-09-15",2078,1,13.90,1,1,1,"1,1,1"
19352,"2020-09-15",2078,2,134.51,1,3,2,"1,3,2"
9574,"2020-09-15",2078,1,57.14,1,1,1,"1,1,1"
922,"2020-09-15",2078,1,107.54,1,2,2,"1,2,2"
15826,"2020-09-16",2077,1,127.70,1,2,2,"1,2,2"
9809,"2020-09-16",2077,1,284.36,1,1,4,"1,1,4"
9334,"2020-09-16",2077,1,177.66,1,1,3,"1,1,3"
16466,"2020-09-17",2076,2,360.81,1,4,4,"1,4,4"
8785,"2020-09-17",2076,1,337.94,1,1,4,"1,1,4"
11487,"2020-09-17",2076,1,55.28,1,1,1,"1,1,1"
3382,"2020-09-17",2076,1,115.69,1,2,2,"1,2,2"
18411,"2020-09-18",2075,2,430.50,1,4,5,"1,4,5"
4911,"2020-09-18",2075,1,124.88,1,2,2,"1,2,2"
12425,"2020-09-18",2075,2,77.99,1,3,2,"1,3,2"
10687,"2020-09-18",2075,1,19.76,1,2,1,"1,2,1"
1090,"2020-09-18",2075,1,32.94,1,2,1,"1,2,1"
1191,"2020-09-18",2075,1,46.46,1,1,1,"1,1,1"
8298,"2020-09-19",2074,1,250.82,1,1,3,"1,1,3"
18432,"2020-09-19",2074,1,95.82,1,2,2,"1,2,2"
4707,"2020-09-19",2074,1,61.50,1,1,1,"1,1,1"
2342,"2020-09-19",2074,1,111.75,1,2,2,"1,2,2"
551,"2020-09-19",2074,1,471.96,1,2,5,"1,2,5"
5190,"2020-09-20",2073,1,47.00,1,1,1,"1,1,1"
19840,"2020-09-20",2073,1,9.79,1,1,1,"1,1,1"
13245,"2020-09-20",2073,1,58.07,1,1,1,"1,1,1"
7439,"2020-09-20",2073,2,152.45,1,3,3,"1,3,3"
867,"2020-09-21",2072,1,19.85,1,2,1,"1,2,1"
4397,"2020-09-22",2071,1,53.28,1,1,1,"1,1,1"
7058,"2020-09-22",2071,2,294.55,1,4,4,"1,4,4"
19960,"2020-09-22",2071,1,195.00,1,1,3,"1,1,3"
14986,"2020-09-22",2071,1,239.48,1,1,3,"1,1,3"
358,"2020-09-23",2070,1,231.10,1,1,3,"1,1,3"
14938,"2020-09-23",2070,1,27.91,1,2,1,"1,2,1"
2146,"2020-09-25",2068,1,65.48,1,1,1,"1,1,1"
1466,"2020-09-25",2068,1,17.92,1,2,1,"1,2,1"
13939,"2020-09-25",2068,2,87.26,1,3,2,"1,3,2"
15133,"2020-09-25",2068,1,121.30,1,2,2,"1,2,2"
3061,"2020-09-26",2067,1,138.70,1,2,2,"1,2,2"
9609,"2020-09-26",2067,1,175.59,1,1,3,"1,1,3"
337,"2020-09-27",2066,1,586.78,1,2,5,"1,2,5"
15680,"2020-09-27",2066,2,164.08,1,3,3,"1,3,3"
5617,"2020-09-27",2066,1,65.05,1,1,1,"1,1,1"
19713,"2020-09-27",2066,1,49.28,1,1,1,"1,1,1"
9616,"2020-09-27",2066,1,112.65,1,2,2,"1,2,2"
8258,"2020-09-27",2066,2,442.98,1,4,5,"1,4,5"
