"customer_id","first_order_date","last_order_date","customer_lifespan_days","total_orders","avg_order_value","lifetime_revenue","revenue_per_order"
516,"2020-07-03","2020-07-03",0,1,35.48,35.48,35.48
518,"2020-09-27","2025-07-30",1767,5,45.55,227.76,45.55
519,"2020-12-18","2023-08-03",958,3,40.84,122.53,40.84
520,"2021-06-17","2021-06-17",0,1,66.78,66.78,66.78
521,"2020-06-03","2020-06-03",0,1,59.77,59.77,59.77
523,"2022-08-01","2024-07-25",724,2,58.08,116.15,58.08
524,"2020-09-25","2024-11-01",1498,3,159.87,479.61,159.87
525,"2022-12-14","2022-12-14",0,1,275.50,275.50,275.50
527,"2020-09-04","2021-12-17",469,2,55.30,110.59,55.30
528,"2022-01-10","2024-02-19",770,2,86.56,173.12,86.56
529,"2020-10-22","2020-10-22",0,1,6.93,6.93,6.93
531,"2021-06-16","2024-08-01",1142,5,62.02,310.08,62.02
533,"2020-03-07","2025-09-17",2020,4,95.98,383.93,95.98
536,"2021-07-14","2025-05-31",1417,3,144.19,432.58,144.19
537,"2024-06-18","2024-06-18",0,1,25.51,25.51,25.51
538,"2020-02-27","2020-02-27",0,1,84.31,84.31,84.31
540,"2021-06-15","2021-10-06",113,2,175.02,350.04,175.02
541,"2024-11-08","2024-11-08",0,1,47.24,47.24,47.24
542,"2021-01-12","2022-08-23",588,2,285.24,570.47,285.24
543,"2022-11-27","2025-09-26",1034,3,56.21,168.63,56.21
545,"2020-09-17","2021-11-23",432,2,154.63,309.25,154.63
546,"2025-01-30","2025-01-30",0,1,42.58,42.58,42.58
547,"2022-07-09","2024-02-04",575,2,121.12,242.24,121.12
548,"2024-06-05","2024-06-05",0,1,15.86,15.86,15.86
549,"2020-01-18","2021-10-31",652,2,71.19,142.38,71.19
550,"2020-02-06","2020-02-06",0,1,684.68,684.68,684.68
551,"2020-09-19","2020-09-19",0,1,471.96,471.96,471.96
552,"2021-04-17","2021-05-23",36,3,109.77,329.31,109.77
553,"2025-03-14","2025-03-14",0,1,137.54,137.54,137.54
554,"2024-10-28","2024-10-28",0,1,508.23,508.23,508.23
555,"2021-08-13","2025-06-16",1403,3,84.64,253.93,84.64
556,"2023-04-08","2023-04-08",0,1,40.57,40.57,40.57
557,"2021-04-27","2025-03-15",1418,3,167.03,501.10,167.03
558,"2024-03-23","2024-03-23",0,1,35.76,35.76,35.76
560,"2025-09-10","2025-09-10",0,1,140.37,140.37,140.37
562,"2025-05-19","2025-05-19",0,1,307.53,307.53,307.53
564,"2024-08-12","2024-08-12",0,1,16.09,16.09,16.09
565,"2021-03-19","2023-01-27",679,2,178.39,356.78,178.39
566,"2021-02-14","2024-02-05",1086,3,232.90,698.71,232.90
567,"2025-08-12","2025-08-12",0,1,19.56,19.56,19.56
569,"2021-07-06","2021-11-25",142,2,59.51,119.02,59.51
570,"2023-07-24","2023-07-24",0,1,17.78,17.78,17.78
571,"2020-08-01","2023-08-20",1114,4,119.29,477.16,119.29
572,"2022-12-02","2022-12-02",0,1,289.64,289.64,289.64
573,"2024-02-08","2024-09-14",219,2,378.90,757.79,378.90
575,"2021-12-04","2021-12-04",0,1,79.58,79.58,79.58
576,"2021-03-12","2021-03-12",0,1,93.06,93.06,93.06
577,"2023-01-16","2023-01-16",0,1,86.29,86.29,86.29
578,"2024-08-29","2025-05-15",259,2,276.28,552.56,276.28
579,"2021-02-02","2021-02-02",0,1,24.47,24.47,24.47
582,"2023-03-07","2023-03-07",0,1,88.93,88.93,88.93
583,"2020-03-30","2020-03-30",0,1,356.66,356.66,356.66
584,"2022-10-15","2024-03-08",510,2,69.84,139.67,69.84
585,"2022-12-03","2024-11-01",699,3,34.66,103.98,34.66
586,"2023-03-23","2023-10-13",204,2,84.89,169.78,84.89
587,"2020-09-07","2025-02-18",1625,3,217.14,651.41,217.14
588,"2023-07-09","2023-07-09",0,1,136.67,136.67,136.67
589,"2022-01-11","2022-01-11",0,1,23.83,23.83,23.83
590,"2021-04-11","2025-09-04",1607,4,93.59,374.37,93.59
591,"2023-06-03","2025-04-01",668,4,150.82,603.29,150.82
593,"2025-06-25","2025-08-31",67,2,192.66,385.31,192.66
594,"2020-02-29","2024-06-16",1569,4,55.46,221.83,55.46
595,"2020-04-18","2025-05-05",1843,5,74.36,371.78,74.36
597,"2025-03-17","2025-03-17",0,1,516.40,516.40,516.40
598,"2022-01-13","2024-07-15",914,3,99.62,298.85,99.62
599,"2023-11-06","2023-11-13",7,2,164.26,328.52,164.26
602,"2023-04-12","2023-04-12",0,1,100.77,100.77,100.77
605,"2021-03-25","2023-10-17",936,4,100.41,401.64,100.41
606,"2022-05-30","2023-10-14",502,2,370.49,740.97,370.49
608,"2022-05-06","2024-02-03",638,3,69.75,209.26,69.75
609,"2021-03-02","2025-05-11",1531,3,175.69,527.07,175.69
610,"2020-08-03","2022-12-23",872,2,72.65,145.29,72.65
611,"2023-02-04","2023-02-04",0,1,597.26,597.26,597.26
612,"2020-02-16","2024-04-29",1534,5,211.06,1055.32,211.06
613,"2020-04-19","2020-04-19",0,1,515.82,515.82,515.82
614,"2020-10-11","2022-01-09",455,3,155.46,466.38,155.46
615,"2021-08-08","2023-02-03",544,2,167.21,334.42,167.21
616,"2020-02-15","2020-02-15",0,1,202.41,202.41,202.41
617,"2021-11-03","2021-11-03",0,1,31.09,31.09,31.09
618,"2021-12-13","2021-12-13",0,1,39.60,39.60,39.60
619,"2023-08-10","2024-02-11",185,2,311.47,622.93,311.47
624,"2022-01-10","2022-01-10",0,1,37.77,37.77,37.77
626,"2022-10-27","2025-05-18",934,3,62.81,188.42,62.81
629,"2025-04-17","2025-06-12",56,2,135.51,271.02,135.51
630,"2025-06-24","2025-06-24",0,1,3.32,3.32,3.32
631,"2022-11-29","2024-01-09",406,2,110.43,220.86,110.43
632,"2020-03-17","2021-01-07",296,3,203.90,611.69,203.90
634,"2022-10-01","2025-07-14",1017,2,650.09,1300.17,650.09
635,"2024-01-25","2025-09-13",597,2,168.69,337.37,168.69
636,"2020-03-26","2023-04-06",1106,2,92.27,184.54,92.27
637,"2022-01-22","2025-07-17",1272,2,300.89,601.77,300.89
638,"2021-03-16","2023-01-22",677,4,142.16,568.65,142.16
640,"2022-02-21","2022-02-21",0,1,11.64,11.64,11.64
641,"2025-03-22","2025-03-22",0,1,52.89,52.89,52.89
642,"2024-12-28","2024-12-28",0,1,27.12,27.12,27.12
643,"2020-07-06","2025-04-17",1746,4,62.13,248.51,62.13
644,"2022-11-21","2024-08-27",645,5,187.38,936.92,187.38
645,"2022-10-18","2023-05-31",225,2,136.71,273.41,136.71
646,"2021-01-11","2023-09-06",968,3,138.66,415.99,138.66
647,"2022-06-15","2022-06-15",0,1,31.86,31.86,31.86
649,"2025-06-24","2025-06-24",0,1,12.97,12.97,12.97
650,"2021-04-17","2021-04-17",0,1,79.62,79.62,79.62
651,"2022-09-15","2025-08-31",1081,2,182.26,364.51,182.26
652,"2020-01-03","2024-08-31",1702,2,100.05,200.09,100.05
653,"2020-06-18","2023-01-05",931,4,179.73,718.90,179.73
654,"2022-09-22","2024-05-08",594,3,113.08,339.24,113.08
655,"2022-09-18","2023-01-10",114,2,71.92,143.83,71.92
656,"2023-07-15","2025-04-04",629,2,89.49,178.98,89.49
657,"2022-01-06","2023-07-21",561,2,163.40,326.79,163.40
658,"2022-04-08","2022-04-08",0,1,120.95,120.95,120.95
659,"2023-01-13","2023-01-21",8,2,217.59,435.18,217.59
660,"2021-08-22","2024-09-06",1111,3,90.33,270.98,90.33
662,"2021-01-13","2025-10-01",1722,4,61.01,244.03,61.01
663,"2020-10-20","2022-07-07",625,4,74.19,296.75,74.19
664,"2020-07-04","2024-03-14",1349,2,125.76,251.52,125.76
665,"2022-07-21","2022-07-21",0,1,361.61,361.61,361.61
666,"2020-06-01","2023-12-02",1279,3,43.38,130.15,43.38
667,"2020-02-29","2021-06-02",459,2,15.17,30.33,15.17
668,"2021-11-07","2024-08-15",1012,2,54.73,109.45,54.73
669,"2021-02-13","2022-08-29",562,3,57.14,171.43,57.14
670,"2022-04-12","2024-11-18",951,2,42.93,85.86,42.93
672,"2021-02-10","2021-02-10",0,1,127.01,127.01,127.01
673,"2023-07-27","2024-03-31",248,2,64.17,128.33,64.17
674,"2023-03-30","2023-03-30",0,1,28.57,28.57,28.57
675,"2023-08-14","2023-08-14",0,1,23.70,23.70,23.70
676,"2021-09-28","2021-09-28",0,1,185.24,185.24,185.24
677,"2022-06-03","2022-06-03",0,1,223.87,223.87,223.87
680,"2021-05-05","2023-05-10",735,2,285.33,570.66,285.33
681,"2023-10-25","2023-10-25",0,1,103.44,103.44,103.44
682,"2025-02-01","2025-02-01",0,1,109.01,109.01,109.01
683,"2023-10-26","2023-10-26",0,1,195.58,195.58,195.58
684,"2023-07-20","2025-01-19",549,3,75.24,225.71,75.24
685,"2022-03-23","2024-02-11",690,5,135.17,675.84,135.17
686,"2022-03-18","2022-05-14",57,2,51.57,103.14,51.57
688,"2020-12-29","2020-12-29",0,1,46.29,46.29,46.29
689,"2025-02-28","2025-02-28",0,1,205.72,205.72,205.72
691,"2022-04-10","2025-08-30",1238,3,102.54,307.62,102.54
692,"2021-08-26","2025-10-02",1498,3,99.51,298.52,99.51
693,"2023-03-11","2023-12-28",292,2,131.25,262.50,131.25
694,"2025-05-31","2025-05-31",0,1,590.75,590.75,590.75
695,"2020-02-06","2023-03-11",1129,4,48.90,195.59,48.90
696,"2024-10-18","2024-10-18",0,1,181.92,181.92,181.92
697,"2020-01-24","2021-09-15",600,2,106.51,213.02,106.51
698,"2022-09-14","2023-07-13",302,2,236.28,472.56,236.28
699,"2020-02-25","2023-11-22",1366,2,51.08,102.16,51.08
701,"2023-04-26","2023-04-26",0,1,405.24,405.24,405.24
702,"2020-06-26","2025-05-01",1770,2,87.53,175.06,87.53
703,"2021-03-26","2025-06-11",1538,4,106.75,427.01,106.75
704,"2025-10-06","2025-10-06",0,1,161.42,161.42,161.42
705,"2025-02-01","2025-02-01",0,1,15.18,15.18,15.18
706,"2021-04-05","2021-08-31",148,2,191.97,383.94,191.97
707,"2024-02-21","2024-07-18",148,3,102.01,306.03,102.01
708,"2020-10-01","2025-08-14",1778,4,42.29,169.14,42.29
709,"2023-09-18","2023-09-18",0,1,23.83,23.83,23.83
710,"2020-08-31","2020-08-31",0,1,35.43,35.43,35.43
711,"2021-05-27","2021-05-27",0,1,113.27,113.27,113.27
712,"2023-09-30","2023-09-30",0,1,102.08,102.08,102.08
714,"2024-04-17","2025-06-17",426,3,160.01,480.02,160.01
715,"2024-12-08","2024-12-08",0,1,97.43,97.43,97.43
716,"2025-08-13","2025-08-13",0,1,515.63,515.63,515.63
718,"2020-11-29","2024-06-01",1280,3,89.43,268.30,89.43
719,"2024-01-31","2024-01-31",0,1,261.83,261.83,261.83
720,"2024-09-01","2024-09-01",0,1,39.62,39.62,39.62
723,"2022-03-01","2025-02-16",1083,4,134.93,539.70,134.93
726,"2021-01-19","2021-01-19",0,1,75.93,75.93,75.93
727,"2025-05-26","2025-08-22",88,2,27.25,54.49,27.25
728,"2022-03-22","2024-04-02",742,2,173.41,346.81,173.41
729,"2024-01-19","2024-01-19",0,1,43.66,43.66,43.66
730,"2022-12-15","2023-06-24",191,2,281.53,563.06,281.53
732,"2023-10-10","2025-09-16",707,2,149.95,299.90,149.95
733,"2021-08-07","2025-09-03",1488,3,98.98,296.94,98.98
734,"2020-12-22","2025-09-12",1725,5,70.72,353.60,70.72
735,"2025-10-06","2025-10-06",0,1,41.32,41.32,41.32
738,"2020-09-05","2022-05-10",612,2,295.69,591.38,295.69
739,"2021-10-04","2023-10-01",727,2,88.12,176.23,88.12
740,"2023-01-06","2025-09-26",994,2,58.38,116.75,58.38
741,"2022-04-15","2025-09-19",1253,3,348.56,1045.67,348.56
742,"2020-12-16","2020-12-16",0,1,8.68,8.68,8.68
744,"2023-06-26","2023-08-10",45,2,178.55,357.10,178.55
745,"2021-01-13","2025-10-15",1736,3,326.55,979.65,326.55
748,"2024-10-28","2024-10-28",0,1,165.93,165.93,165.93
749,"2020-10-11","2020-10-11",0,1,160.63,160.63,160.63
750,"2024-08-04","2024-08-04",0,1,141.65,141.65,141.65
751,"2020-10-16","2020-10-16",0,1,91.14,91.14,91.14
753,"2020-05-15","2024-10-30",1629,2,211.59,423.17,211.59
755,"2021-03-03","2021-03-03",0,1,10.38,10.38,10.38
757,"2023-03-21","2025-05-31",802,2,335.05,670.10,335.05
758,"2022-09-24","2022-09-24",0,1,8.53,8.53,8.53
759,"2021-11-15","2021-11-15",0,1,165.11,165.11,165.11
760,"2022-02-05","2025-07-17",1258,2,124.27,248.53,124.27
761,"2020-12-17","2025-07-18",1674,3,92.23,276.69,92.23
763,"2022-06-08","2025-06-23",1111,2,134.16,268.32,134.16
764,"2021-12-08","2021-12-08",0,1,392.03,392.03,392.03
766,"2020-06-24","2021-12-05",529,2,94.40,188.80,94.40
767,"2023-07-27","2024-09-12",413,2,97.03,194.06,97.03
768,"2023-07-16","2023-07-16",0,1,128.97,128.97,128.97
769,"2022-05-13","2023-06-08",391,2,454.26,908.51,454.26
770,"2021-04-14","2021-04-14",0,1,180.45,180.45,180.45
771,"2024-05-30","2025-08-27",454,3,165.78,497.35,165.78
772,"2021-06-27","2024-12-04",1256,4,86.00,343.99,86.00
773,"2021-07-04","2022-04-30",300,3,145.47,436.40,145.47
774,"2024-04-16","2024-04-16",0,1,169.84,169.84,169.84
775,"2020-04-25","2023-05-22",1122,4,81.51,326.02,81.51
776,"2023-09-18","2023-11-21",64,2,264.01,528.01,264.01
777,"2022-05-05","2025-08-12",1195,2,187.45,374.90,187.45
778,"2021-07-25","2022-07-29",369,2,123.10,246.20,123.10
779,"2023-05-29","2023-05-29",0,1,7.45,7.45,7.45
780,"2021-12-19","2021-12-19",0,1,203.10,203.10,203.10
781,"2023-08-11","2025-08-06",726,3,142.21,426.62,142.21
782,"2020-10-07","2025-09-24",1813,2,53.82,107.64,53.82
784,"2020-05-04","2022-04-13",709,3,43.96,131.89,43.96
785,"2020-03-30","2025-05-27",1884,3,153.79,461.38,153.79
786,"2021-09-30","2021-09-30",0,1,6.63,6.63,6.63
787,"2021-07-19","2021-07-19",0,1,12.16,12.16,12.16
788,"2021-01-13","2025-04-10",1548,2,45.52,91.04,45.52
789,"2020-09-09","2024-03-10",1278,2,46.31,92.61,46.31
790,"2022-05-14","2024-10-08",878,4,80.29,321.15,80.29
791,"2020-02-02","2024-01-27",1455,7,97.64,683.48,97.64
792,"2024-06-24","2024-06-24",0,1,205.69,205.69,205.69
793,"2024-10-07","2024-11-24",48,2,427.14,854.28,427.14
794,"2023-04-22","2024-07-15",450,2,109.63,219.26,109.63
795,"2021-07-29","2022-10-25",453,2,410.51,821.01,410.51
796,"2020-09-12","2021-03-13",182,2,49.59,99.18,49.59
797,"2024-02-08","2024-02-08",0,1,280.22,280.22,280.22
798,"2020-09-26","2022-09-15",719,2,124.03,248.05,124.03
799,"2022-08-26","2024-08-01",706,2,96.65,193.29,96.65
801,"2023-10-23","2024-03-29",158,2,197.12,394.23,197.12
802,"2020-09-22","2025-08-06",1779,5,152.19,760.94,152.19
803,"2021-02-03","2021-09-04",213,2,49.30,98.59,49.30
804,"2022-11-22","2025-02-09",810,2,71.35,142.70,71.35
806,"2021-03-14","2024-05-22",1165,3,261.90,785.69,261.90
807,"2021-06-20","2023-01-21",580,2,97.86,195.72,97.86
810,"2022-02-03","2025-10-02",1337,4,123.26,493.05,123.26
811,"2021-02-18","2024-11-18",1369,3,75.68,227.04,75.68
812,"2024-12-15","2024-12-15",0,1,52.06,52.06,52.06
813,"2020-11-01","2022-02-16",472,2,175.57,351.14,175.57
814,"2020-07-19","2021-10-21",459,2,247.16,494.32,247.16
815,"2021-04-15","2021-04-15",0,1,201.06,201.06,201.06
816,"2023-03-10","2024-05-31",448,3,415.59,1246.78,415.59
817,"2020-07-06","2023-07-04",1093,2,150.82,301.63,150.82
818,"2020-01-13","2022-11-21",1043,2,451.03,902.06,451.03
819,"2020-11-04","2022-06-24",597,4,109.57,438.28,109.57
820,"2023-01-31","2024-09-07",585,3,158.47,475.42,158.47
821,"2025-07-31","2025-07-31",0,1,51.72,51.72,51.72
822,"2022-11-04","2022-11-04",0,1,23.05,23.05,23.05
823,"2020-09-17","2021-06-08",264,2,73.32,146.63,73.32
824,"2023-11-20","2024-09-15",300,2,170.84,341.67,170.84
825,"2021-10-21","2025-08-06",1385,3,125.70,377.10,125.70
826,"2023-02-25","2025-04-21",786,2,96.45,192.89,96.45
827,"2023-01-05","2024-07-19",561,2,50.52,101.03,50.52
828,"2025-02-25","2025-02-25",0,1,139.04,139.04,139.04
829,"2022-07-22","2025-01-18",911,2,290.87,581.74,290.87
830,"2020-08-02","2021-06-20",322,3,442.39,1327.16,442.39
832,"2021-01-09","2024-10-05",1365,2,140.19,280.37,140.19
833,"2021-10-11","2025-03-18",1254,2,22.99,45.97,22.99
834,"2021-11-23","2024-11-30",1103,3,119.32,357.97,119.32
835,"2021-05-19","2023-06-21",763,3,168.83,506.48,168.83
836,"2020-12-18","2022-03-15",452,2,132.69,265.37,132.69
837,"2020-07-21","2022-03-09",596,2,38.71,77.42,38.71
838,"2020-09-01","2025-09-28",1853,3,205.61,616.83,205.61
839,"2025-08-11","2025-08-11",0,1,435.28,435.28,435.28
841,"2020-08-03","2025-03-20",1690,3,229.72,689.16,229.72
842,"2022-12-31","2025-02-18",780,3,112.55,337.66,112.55
843,"2022-05-13","2022-05-13",0,1,44.06,44.06,44.06
845,"2021-06-28","2025-08-08",1502,2,93.79,187.57,93.79
846,"2022-05-09","2024-11-16",922,3,101.46,304.38,101.46
847,"2020-10-27","2025-10-25",1824,5,267.15,1335.73,267.15
849,"2024-01-19","2024-05-03",105,2,87.10,174.19,87.10
850,"2024-10-08","2024-10-08",0,1,66.56,66.56,66.56
851,"2021-11-13","2021-11-13",0,1,9.20,9.20,9.20
854,"2022-09-12","2022-09-12",0,1,17.42,17.42,17.42
855,"2020-02-12","2020-02-12",0,1,146.07,146.07,146.07
856,"2023-07-20","2023-08-27",38,2,282.68,565.36,282.68
858,"2021-11-12","2023-06-12",577,2,271.63,543.26,271.63
859,"2020-02-06","2024-11-10",1739,6,49.28,295.67,49.28
860,"2023-01-27","2023-01-27",0,1,20.88,20.88,20.88
861,"2024-12-05","2024-12-05",0,1,362.74,362.74,362.74
862,"2020-01-07","2020-01-07",0,1,496.43,496.43,496.43
863,"2023-04-27","2024-12-25",608,4,90.81,363.23,90.81
864,"2022-09-02","2023-02-19",170,2,170.71,341.41,170.71
865,"2020-02-10","2024-08-13",1646,3,55.89,167.67,55.89
866,"2022-01-19","2025-10-10",1360,4,183.61,734.43,183.61
867,"2020-09-21","2020-09-21",0,1,19.85,19.85,19.85
869,"2021-05-14","2021-05-14",0,1,50.31,50.31,50.31
871,"2025-08-12","2025-08-12",0,1,86.09,86.09,86.09
872,"2020-03-14","2021-07-17",490,3,100.67,302.00,100.67
873,"2021-05-02","2022-08-17",472,2,66.44,132.88,66.44
874,"2024-01-03","2024-01-03",0,1,539.06,539.06,539.06
878,"2020-03-21","2025-03-27",1832,2,222.96,445.92,222.96
879,"2023-01-30","2023-01-30",0,1,108.17,108.17,108.17
880,"2020-07-20","2024-02-08",1298,4,81.33,325.31,81.33
881,"2024-07-15","2025-06-21",341,2,91.75,183.49,91.75
882,"2023-06-14","2023-06-14",0,1,135.02,135.02,135.02
883,"2022-11-04","2024-06-20",594,2,132.97,265.94,132.97
885,"2020-04-10","2022-03-14",703,2,222.31,444.61,222.31
886,"2022-04-18","2023-03-08",324,2,205.73,411.46,205.73
887,"2022-11-17","2022-11-17",0,1,8.85,8.85,8.85
889,"2020-02-15","2022-02-12",728,2,76.92,153.83,76.92
890,"2020-07-16","2024-01-06",1269,3,131.34,394.03,131.34
892,"2020-06-29","2023-06-01",1067,2,70.47,140.94,70.47
894,"2022-05-13","2022-05-13",0,1,65.94,65.94,65.94
895,"2020-08-28","2025-08-27",1825,3,46.43,139.30,46.43
896,"2021-10-19","2024-05-12",936,2,155.08,310.16,155.08
897,"2022-03-02","2022-03-02",0,1,37.31,37.31,37.31
898,"2021-07-18","2025-03-30",1351,3,171.87,515.62,171.87
899,"2020-05-29","2021-06-25",392,2,72.88,145.76,72.88
900,"2022-02-14","2023-08-05",537,2,176.87,353.73,176.87
901,"2023-06-14","2024-07-14",396,2,121.24,242.47,121.24
902,"2021-03-27","2021-03-27",0,1,54.98,54.98,54.98
903,"2021-08-21","2025-03-17",1304,2,32.72,65.44,32.72
904,"2020-08-10","2020-08-10",0,1,11.72,11.72,11.72
905,"2022-10-10","2025-05-14",947,3,77.44,232.32,77.44
906,"2020-04-02","2025-02-05",1770,5,144.89,724.43,144.89
907,"2021-12-22","2023-06-17",542,4,79.12,316.46,79.12
908,"2021-06-25","2024-10-24",1217,2,265.14,530.27,265.14
909,"2022-08-03","2023-06-27",328,3,128.89,386.67,128.89
910,"2021-06-04","2021-06-04",0,1,16.54,16.54,16.54
911,"2024-02-13","2024-02-13",0,1,91.14,91.14,91.14
912,"2020-02-05","2023-04-23",1173,4,28.70,114.78,28.70
913,"2021-11-06","2021-11-06",0,1,199.65,199.65,199.65
914,"2023-03-24","2023-03-24",0,1,44.44,44.44,44.44
915,"2023-07-01","2024-11-20",508,4,172.13,688.52,172.13
916,"2020-08-13","2024-08-28",1476,3,68.32,204.96,68.32
917,"2024-07-29","2025-07-16",352,2,205.68,411.36,205.68
918,"2024-11-07","2024-11-07",0,1,26.62,26.62,26.62
919,"2022-07-29","2024-05-13",654,2,261.77,523.53,261.77
920,"2021-09-25","2021-09-25",0,1,143.18,143.18,143.18
922,"2020-09-15","2020-09-15",0,1,107.54,107.54,107.54
923,"2021-05-01","2022-08-16",472,3,155.72,467.15,155.72
924,"2020-03-15","2021-07-03",475,2,52.08,104.16,52.08
925,"2020-07-05","2020-07-05",0,1,161.30,161.30,161.30
926,"2020-02-07","2020-07-04",148,2,25.41,50.81,25.41
928,"2021-10-20","2025-05-11",1299,3,26.28,78.83,26.28
929,"2021-08-16","2024-04-27",985,4,64.77,259.09,64.77
930,"2022-06-17","2022-06-17",0,1,94.24,94.24,94.24
931,"2025-05-15","2025-05-15",0,1,128.86,128.86,128.86
932,"2024-10-09","2024-10-09",0,1,77.10,77.10,77.10
933,"2021-04-21","2024-10-20",1278,4,138.20,552.80,138.20
934,"2022-09-25","2022-09-25",0,1,37.01,37.01,37.01
935,"2024-08-15","2024-08-15",0,1,186.55,186.55,186.55
938,"2022-10-23","2025-01-19",819,2,139.16,278.32,139.16
939,"2021-04-25","2021-04-25",0,1,172.71,172.71,172.71
940,"2020-02-07","2021-12-15",677,2,182.32,364.63,182.32
941,"2020-10-03","2024-01-05",1189,2,105.13,210.25,105.13
942,"2020-02-26","2024-10-31",1709,2,109.43,218.85,109.43
943,"2021-03-18","2021-03-18",0,1,51.99,51.99,51.99
944,"2022-01-05","2022-03-23",77,2,50.52,101.03,50.52
945,"2024-04-03","2024-04-03",0,1,117.10,117.10,117.10
946,"2022-03-28","2024-08-27",883,2,83.61,167.22,83.61
947,"2021-01-14","2023-08-07",935,2,24.21,48.41,24.21
948,"2020-01-30","2022-04-13",804,2,279.36,558.72,279.36
949,"2022-02-27","2022-11-14",260,2,69.94,139.87,69.94
950,"2025-07-10","2025-07-10",0,1,19.63,19.63,19.63
951,"2020-06-30","2020-06-30",0,1,78.50,78.50,78.50
952,"2023-06-05","2023-08-03",59,2,146.86,293.71,146.86
955,"2025-05-20","2025-05-20",0,1,291.19,291.19,291.19
956,"2024-08-17","2024-10-14",58,2,114.79,229.58,114.79
957,"2020-10-04","2020-10-04",0,1,189.96,189.96,189.96
958,"2020-11-06","2025-05-31",1667,2,119.78,239.55,119.78
959,"2021-04-25","2021-11-08",197,2,59.66,119.32,59.66
960,"2022-04-19","2023-07-07",444,2,52.04,104.08,52.04
962,"2021-04-06","2024-11-05",1309,2,38.94,77.87,38.94
963,"2025-02-22","2025-02-22",0,1,49.91,49.91,49.91
964,"2020-02-15","2025-05-04",1905,4,98.38,393.53,98.38
966,"2021-07-16","2021-07-16",0,1,194.77,194.77,194.77
967,"2020-05-04","2020-05-04",0,1,10.55,10.55,10.55
968,"2020-12-16","2024-04-28",1229,3,99.24,297.73,99.24
969,"2021-02-27","2024-11-18",1360,4,105.59,422.34,105.59
971,"2020-07-24","2024-01-16",1271,4,251.06,1004.25,251.06
972,"2020-01-10","2025-02-03",1851,2,80.22,160.43,80.22
973,"2023-12-10","2023-12-10",0,1,37.79,37.79,37.79
975,"2021-08-31","2021-08-31",0,1,62.33,62.33,62.33
977,"2020-01-16","2020-03-01",45,2,138.21,276.42,138.21
978,"2022-10-15","2022-10-15",0,1,80.11,80.11,80.11
979,"2023-09-21","2024-01-14",115,2,47.80,95.60,47.80
980,"2021-04-26","2023-06-30",795,2,96.96,193.92,96.96
981,"2020-10-22","2020-10-22",0,1,23.53,23.53,23.53
982,"2020-01-29","2020-01-29",0,1,752.49,752.49,752.49
983,"2025-10-25","2025-10-25",0,1,28.70,28.70,28.70
985,"2023-08-17","2023-08-17",0,1,53.88,53.88,53.88
986,"2023-10-28","2023-10-28",0,1,41.97,41.97,41.97
987,"2021-01-08","2021-01-08",0,1,15.19,15.19,15.19
988,"2020-09-04","2025-04-08",1677,3,302.44,907.33,302.44
